,Date,Country,City,Specie,count,min,max,median,variance
27063,26/01/2020,IN,Visakhapatnam,no2,4,15.8,34.7,21.2,757.83
27136,27/01/2020,IN,Visakhapatnam,no2,15,6,12.2,7.3,41.03
27155,28/01/2020,IN,Visakhapatnam,no2,24,8,36,25.1,760.61
27058,29/01/2020,IN,Visakhapatnam,no2,20,5.5,36.6,20.7,784.39
27119,30/01/2020,IN,Visakhapatnam,no2,22,1.1,30,20.7,656.39
27137,31/01/2020,IN,Visakhapatnam,no2,24,4,29.1,11.3,495.67
27091,01/02/2020,IN,Visakhapatnam,no2,17,3.8,28.3,15.1,521.04
27076,02/02/2020,IN,Visakhapatnam,no2,24,5.1,17.6,8.3,129.25
27112,03/02/2020,IN,Visakhapatnam,no2,24,3.3,16.1,7.5,93.36
27038,04/02/2020,IN,Visakhapatnam,no2,24,4.3,53.5,22,2436.39
27131,05/02/2020,IN,Visakhapatnam,no2,24,6.6,44.3,27.1,1307.51
27045,06/02/2020,IN,Visakhapatnam,no2,24,4.1,25.7,11.2,479.25
27081,07/02/2020,IN,Visakhapatnam,no2,23,4.5,29.6,10.3,726.11
27092,08/02/2020,IN,Visakhapatnam,no2,24,1.9,14.8,5.7,152.4
27059,09/02/2020,IN,Visakhapatnam,no2,24,5,12.4,7.1,58.98
27113,10/02/2020,IN,Visakhapatnam,no2,24,3.7,17.2,8.5,139.63
27101,11/02/2020,IN,Visakhapatnam,no2,24,5.4,21.5,9.2,215.66
27046,12/02/2020,IN,Visakhapatnam,no2,24,5.2,25.7,8.9,472.36
27069,13/02/2020,IN,Visakhapatnam,no2,24,5.7,48.1,34,2557.97
27187,14/02/2020,IN,Visakhapatnam,no2,19,10,53.4,16.9,1668.38
27060,15/02/2020,IN,Visakhapatnam,no2,24,4.2,54.1,26.1,2393.47
27156,16/02/2020,IN,Visakhapatnam,no2,24,2.5,32.1,20.2,1188.91
27032,17/02/2020,IN,Visakhapatnam,no2,24,4.5,34.8,24,900.76
27132,18/02/2020,IN,Visakhapatnam,no2,24,5.7,31.8,19,681.45
27144,19/02/2020,IN,Visakhapatnam,no2,24,4.6,27.3,9.3,721.36
27094,20/02/2020,IN,Visakhapatnam,no2,21,4.1,12.5,8,70.86
27039,21/02/2020,IN,Visakhapatnam,no2,4,9.9,13.1,10.3,21.17
27103,22/02/2020,IN,Visakhapatnam,no2,13,5.2,23.8,9.3,391.88
27102,23/02/2020,IN,Visakhapatnam,no2,24,5.3,46,13.6,2251.6
27174,24/02/2020,IN,Visakhapatnam,no2,24,5.1,39.4,10,1466.58
27151,25/02/2020,IN,Visakhapatnam,no2,24,4,32.4,11.9,1218.04
27178,26/02/2020,IN,Visakhapatnam,no2,24,4.2,35.5,14.9,1356.72
27167,27/02/2020,IN,Visakhapatnam,no2,24,3.7,38.8,7,655.1
27168,28/02/2020,IN,Visakhapatnam,no2,24,4.2,41.1,13.2,1838.01
27169,29/02/2020,IN,Visakhapatnam,no2,24,4,40.8,8.8,1858.92
27114,01/03/2020,IN,Visakhapatnam,no2,11,2.6,43.1,19.9,2750.22
27040,02/03/2020,IN,Visakhapatnam,no2,12,5.6,42.9,11.7,1790.04
27133,03/03/2020,IN,Visakhapatnam,no2,8,23.1,38.4,30.7,233.21
27152,04/03/2020,IN,Visakhapatnam,no2,24,1.9,32.2,14,995.68
27056,05/03/2020,IN,Visakhapatnam,no2,24,2.4,22.7,7.2,396.92
27104,06/03/2020,IN,Visakhapatnam,no2,24,2.8,15.9,5.7,133.34
27041,07/03/2020,IN,Visakhapatnam,no2,24,2.9,16.1,6.4,185.26
27057,08/03/2020,IN,Visakhapatnam,no2,24,4.5,24.5,15.3,305.6
27105,09/03/2020,IN,Visakhapatnam,no2,24,4.2,30.3,8.7,325.15
27150,10/03/2020,IN,Visakhapatnam,no2,24,3.4,21.1,9.1,282.62
27095,11/03/2020,IN,Visakhapatnam,no2,24,3.2,19.7,11.6,179.21
27141,12/03/2020,IN,Visakhapatnam,no2,24,4,23.9,10.6,234.89
27096,13/03/2020,IN,Visakhapatnam,no2,24,3.4,14.6,8.5,101.34
27048,14/03/2020,IN,Visakhapatnam,no2,23,4.1,111.1,11.1,4658.81
27177,15/03/2020,IN,Visakhapatnam,no2,17,3.3,32.7,7.1,464.19
27068,16/03/2020,IN,Visakhapatnam,no2,24,4.5,33.4,9.3,1116.54
27082,17/03/2020,IN,Visakhapatnam,no2,24,3.9,32.8,17.1,988.81
27061,18/03/2020,IN,Visakhapatnam,no2,23,3.3,42.2,23.2,1295.76
27019,19/03/2020,IN,Visakhapatnam,no2,24,3.5,40.1,28.9,1281.2
27134,20/03/2020,IN,Visakhapatnam,no2,23,4.2,39.2,11.9,1342.55
27042,21/03/2020,IN,Visakhapatnam,no2,24,3.8,34.4,9.6,958.6
27146,22/03/2020,IN,Visakhapatnam,no2,16,2,17.1,14.4,405.45
27190,23/03/2020,IN,Visakhapatnam,no2,12,4.1,19.2,6.3,316.59
27129,24/03/2020,IN,Visakhapatnam,no2,24,8.4,29.3,19.2,385.86
27087,25/03/2020,IN,Visakhapatnam,no2,24,3.6,20.5,12.7,249.89
27170,26/03/2020,IN,Visakhapatnam,no2,5,9.2,12.8,11.5,19.07
27020,27/03/2020,IN,Visakhapatnam,no2,17,3.6,21,9.6,258.83
27070,28/03/2020,IN,Visakhapatnam,no2,24,4.7,27.5,9.8,335.54
27122,29/03/2020,IN,Visakhapatnam,no2,13,4.9,20.4,8.5,223.32
27028,30/03/2020,IN,Visakhapatnam,no2,15,1.7,21,11.3,285.82
27161,31/03/2020,IN,Visakhapatnam,no2,24,3.2,21.1,12.4,230.18
27049,01/04/2020,IN,Visakhapatnam,no2,24,8.9,22.7,14.4,175.71
27130,02/04/2020,IN,Visakhapatnam,no2,24,6.2,20.7,14.3,107.23
27050,03/04/2020,IN,Visakhapatnam,no2,24,8,21,14,129.22
27183,04/04/2020,IN,Visakhapatnam,no2,24,5.2,17.7,12.8,133.42
27191,05/04/2020,IN,Visakhapatnam,no2,24,6.7,21.4,14.8,137.4
27142,06/04/2020,IN,Visakhapatnam,no2,23,7.9,19.8,13.2,104.57
27065,07/04/2020,IN,Visakhapatnam,no2,24,7.4,21.9,11.5,193.64
27179,08/04/2020,IN,Visakhapatnam,no2,24,5,17.4,9.4,78.14
27071,09/04/2020,IN,Visakhapatnam,no2,24,8.5,21.5,14.9,169.96
27072,10/04/2020,IN,Visakhapatnam,no2,24,7.6,21.3,15.2,212.82
27021,11/04/2020,IN,Visakhapatnam,no2,24,7.6,17.7,11.9,88.93
27022,12/04/2020,IN,Visakhapatnam,no2,24,7.6,16.7,13.4,84.61
27138,13/04/2020,IN,Visakhapatnam,no2,24,8.7,19.9,14.4,69.4
27147,14/04/2020,IN,Visakhapatnam,no2,24,7.2,19.2,13,91.56
27073,15/04/2020,IN,Visakhapatnam,no2,24,7.4,18.8,14.5,66.99
27162,16/04/2020,IN,Visakhapatnam,no2,24,7.1,20.8,16.5,89.65
27074,17/04/2020,IN,Visakhapatnam,no2,24,6.5,19,14.9,109.98
27023,18/04/2020,IN,Visakhapatnam,no2,24,6.1,18.1,13.5,91.01
27139,19/04/2020,IN,Visakhapatnam,no2,24,5.5,24,14,199.4
27054,20/04/2020,IN,Visakhapatnam,no2,24,2.9,21.2,13,207.61
27043,21/04/2020,IN,Visakhapatnam,no2,24,3.7,14.5,10.6,71.85
27078,22/04/2020,IN,Visakhapatnam,no2,24,7.5,20,10.1,119.76
27192,23/04/2020,IN,Visakhapatnam,no2,23,6.5,17.3,11.1,89.74
27127,26/04/2020,IN,Visakhapatnam,no2,16,3.9,16.2,7.8,101.64
27188,27/04/2020,IN,Visakhapatnam,no2,14,6.9,13,8,59.98
27044,28/04/2020,IN,Visakhapatnam,no2,7,3.4,14.4,4.5,148.03
27024,29/04/2020,IN,Visakhapatnam,no2,15,3.6,20.2,5.1,276.22
27097,30/04/2020,IN,Visakhapatnam,no2,24,3.4,19.4,5.5,179.72
27089,01/05/2020,IN,Visakhapatnam,no2,24,3.5,18.2,6.3,199.61
27115,02/05/2020,IN,Visakhapatnam,no2,24,6.2,16.7,10.1,67.39
27140,03/05/2020,IN,Visakhapatnam,no2,24,5.5,17.3,11.2,122.39
27025,04/05/2020,IN,Visakhapatnam,no2,23,0.5,12.9,6.2,65.87
27106,05/05/2020,IN,Visakhapatnam,no2,24,3.2,9.7,5.3,28.16
27116,06/05/2020,IN,Visakhapatnam,no2,24,3.2,17.5,8,194.96
27055,07/05/2020,IN,Visakhapatnam,no2,24,3.8,13.4,8.9,86.65
27098,08/05/2020,IN,Visakhapatnam,no2,24,4.4,11.5,8.7,45.91
27193,09/05/2020,IN,Visakhapatnam,no2,24,4.1,9.6,5.3,23.58
27047,10/05/2020,IN,Visakhapatnam,no2,24,4.1,23,10.5,237.69
27090,11/05/2020,IN,Visakhapatnam,no2,24,4.1,10,5.6,41.74
27117,12/05/2020,IN,Visakhapatnam,no2,24,3.9,9.7,5.3,31.18
27123,13/05/2020,IN,Visakhapatnam,no2,24,2.7,12.1,5.3,88.33
27171,14/05/2020,IN,Visakhapatnam,no2,24,2,10.4,3.4,100.43
27093,15/05/2020,IN,Visakhapatnam,no2,24,2.4,13.7,3,104.12
27157,16/05/2020,IN,Visakhapatnam,no2,17,2.8,8.9,4.5,20.98
27145,17/05/2020,IN,Visakhapatnam,no2,24,3.4,11,5,33.2
27083,18/05/2020,IN,Visakhapatnam,no2,24,3.9,14.3,7.7,73.05
27033,19/05/2020,IN,Visakhapatnam,no2,24,5.3,36,11.8,765.7
27180,20/05/2020,IN,Visakhapatnam,no2,24,11,57.6,24.3,1479.72
27175,21/05/2020,IN,Visakhapatnam,no2,24,8.6,43.8,19,1061.83
27194,22/05/2020,IN,Visakhapatnam,no2,24,6.4,41.3,9.9,1288.22
27148,23/05/2020,IN,Visakhapatnam,no2,23,5.5,19.4,9.3,155.3
27051,24/05/2020,IN,Visakhapatnam,no2,24,5.7,16,8.5,103.07
27088,25/05/2020,IN,Visakhapatnam,no2,24,4.8,15.4,7.4,122.81
27158,26/05/2020,IN,Visakhapatnam,no2,24,5.5,14.8,8.9,82.7
27026,27/05/2020,IN,Visakhapatnam,no2,24,4.1,15.8,8.5,113.32
27034,28/05/2020,IN,Visakhapatnam,no2,24,4,15.6,8.5,101.41
27086,29/05/2020,IN,Visakhapatnam,no2,18,3.4,28.3,6.6,754.77
27107,30/05/2020,IN,Visakhapatnam,no2,16,17.6,28.9,22.5,136.17
27018,31/05/2020,IN,Visakhapatnam,no2,24,4.7,25,9.6,363.81
27035,01/06/2020,IN,Visakhapatnam,no2,24,4,14.7,8.3,86.25
27064,02/06/2020,IN,Visakhapatnam,no2,24,3.7,21.6,7.4,252.43
27184,03/06/2020,IN,Visakhapatnam,no2,24,6.4,22.8,9.4,388.42
27036,04/06/2020,IN,Visakhapatnam,no2,24,6.1,33.1,13,705.81
27185,05/06/2020,IN,Visakhapatnam,no2,19,8.4,29.3,20.1,341.99
27143,06/06/2020,IN,Visakhapatnam,no2,24,5,27.5,17,553.01
27120,07/06/2020,IN,Visakhapatnam,no2,24,5,26.6,16.4,520.05
27172,08/06/2020,IN,Visakhapatnam,no2,24,8.6,33.7,17.2,630.66
27163,09/06/2020,IN,Visakhapatnam,no2,24,10.9,47.5,21.5,852.76
27099,10/06/2020,IN,Visakhapatnam,no2,24,6.3,32.8,22,756.13
27079,11/06/2020,IN,Visakhapatnam,no2,20,8.4,37.8,22.6,447.08
27189,12/06/2020,IN,Visakhapatnam,no2,22,7.4,29.8,24.3,278.93
27030,13/06/2020,IN,Visakhapatnam,no2,18,10.4,21.6,16.4,92.18
27128,15/06/2020,IN,Visakhapatnam,no2,15,10.6,24,15.1,223.08
27164,16/06/2020,IN,Visakhapatnam,no2,24,9.3,27.9,18.2,143.86
27100,17/06/2020,IN,Visakhapatnam,no2,24,10.4,25.2,15.3,183.26
27066,18/06/2020,IN,Visakhapatnam,no2,24,11.4,28.2,18.3,255.84
27135,19/06/2020,IN,Visakhapatnam,no2,21,7.4,23.4,18.7,130.4
27153,20/06/2020,IN,Visakhapatnam,no2,24,7.8,26.5,17.3,219.99
27031,21/06/2020,IN,Visakhapatnam,no2,24,7.2,28.3,19.8,380.86
27108,22/06/2020,IN,Visakhapatnam,no2,24,13.6,30.3,17.7,174.71
27121,23/06/2020,IN,Visakhapatnam,no2,24,8.4,24.6,15.9,314.42
27124,24/06/2020,IN,Visakhapatnam,no2,24,7,17.5,9.7,69.71
27111,25/06/2020,IN,Visakhapatnam,no2,24,5.7,20.5,7.7,195.41
27029,26/06/2020,IN,Visakhapatnam,no2,24,6.7,16.2,10.9,55.77
27195,27/06/2020,IN,Visakhapatnam,no2,24,6.2,19.5,11.6,98.38
27165,28/06/2020,IN,Visakhapatnam,no2,24,6.1,18.9,10.7,180.19
27077,29/06/2020,IN,Visakhapatnam,no2,13,6.1,22.4,17.9,206.48
38444,30/12/2019,IN,Bengaluru,o3,173,1.7,47.4,17.8,685.69
38547,31/12/2019,IN,Bengaluru,o3,151,2.8,70.9,16,1284.19
38548,01/01/2020,IN,Bengaluru,o3,120,3.4,32.1,13.2,435.88
38427,02/01/2020,IN,Bengaluru,o3,131,0.1,48.5,10.1,804.11
38482,03/01/2020,IN,Bengaluru,o3,166,1.1,48,10.7,998.69
38413,04/01/2020,IN,Bengaluru,o3,161,0.2,58.4,11.6,1560.24
38420,05/01/2020,IN,Bengaluru,o3,149,2.8,94.1,13.9,2913.31
38501,06/01/2020,IN,Bengaluru,o3,153,1.2,23.1,9.9,281.35
38459,07/01/2020,IN,Bengaluru,o3,181,0.6,35.2,11.5,445.53
38555,08/01/2020,IN,Bengaluru,o3,181,0.6,151.9,15.3,5317.23
38518,09/01/2020,IN,Bengaluru,o3,191,0.1,132.1,15.8,4215.98
38445,10/01/2020,IN,Bengaluru,o3,179,1.3,48.7,16.6,874.14
38460,11/01/2020,IN,Bengaluru,o3,192,3.3,47,16.5,654.17
38528,12/01/2020,IN,Bengaluru,o3,186,0.3,52.1,14.1,905.59
38519,13/01/2020,IN,Bengaluru,o3,166,0.3,102.1,15.3,3387.56
38502,14/01/2020,IN,Bengaluru,o3,165,0.6,136,18.5,4009.95
38451,15/01/2020,IN,Bengaluru,o3,168,0.2,77.4,21.5,2224.18
38529,16/01/2020,IN,Bengaluru,o3,166,0.2,208.2,19.6,10808.9
38503,17/01/2020,IN,Bengaluru,o3,172,0.1,115.7,14.5,4260.93
38504,18/01/2020,IN,Bengaluru,o3,176,1.5,27.2,10.4,339.18
38533,19/01/2020,IN,Bengaluru,o3,166,2.2,30.6,12.2,425.09
38475,20/01/2020,IN,Bengaluru,o3,166,1,44.3,15.2,811.62
38534,21/01/2020,IN,Bengaluru,o3,156,0.3,41.5,14.6,711.31
38489,22/01/2020,IN,Bengaluru,o3,154,1,28.7,13.9,428.38
38522,23/01/2020,IN,Bengaluru,o3,161,1.3,33.4,13.8,434.98
38402,24/01/2020,IN,Bengaluru,o3,158,0.2,37.4,12.8,560.49
38530,25/01/2020,IN,Bengaluru,o3,163,0.2,44.3,12,739.12
38549,26/01/2020,IN,Bengaluru,o3,134,0.5,47.6,16.3,1043.45
38403,27/01/2020,IN,Bengaluru,o3,138,2.3,46.8,18.1,1198.36
38541,28/01/2020,IN,Bengaluru,o3,155,0.7,55,18.5,1739.86
38567,29/01/2020,IN,Bengaluru,o3,172,0.7,126,13.9,5154.02
38439,30/01/2020,IN,Bengaluru,o3,165,0.1,66.3,10.3,2889.2
38392,31/01/2020,IN,Bengaluru,o3,183,1.1,68.2,18,1953.89
38542,01/02/2020,IN,Bengaluru,o3,192,2.8,46.8,16.9,909.82
38483,02/02/2020,IN,Bengaluru,o3,177,3,38.8,16.3,657.71
38476,03/02/2020,IN,Bengaluru,o3,180,0.5,38.7,12.8,685.61
38497,04/02/2020,IN,Bengaluru,o3,191,0.4,36.5,13.7,616.39
38467,05/02/2020,IN,Bengaluru,o3,185,1.7,46.1,13.4,867.19
38495,06/02/2020,IN,Bengaluru,o3,169,0.6,61.2,13.8,1889.95
38468,07/02/2020,IN,Bengaluru,o3,169,1.9,54.8,15.3,1674.4
38520,08/02/2020,IN,Bengaluru,o3,164,0.5,39.5,14.8,886.12
38452,09/02/2020,IN,Bengaluru,o3,156,1.7,43.3,13.3,892.29
38433,10/02/2020,IN,Bengaluru,o3,142,1.3,37.5,12.4,782.53
38490,11/02/2020,IN,Bengaluru,o3,133,3,34.9,15.5,498.85
38409,12/02/2020,IN,Bengaluru,o3,153,1.2,35.1,13.3,680.2
38428,13/02/2020,IN,Bengaluru,o3,158,0.4,43.6,15,882.81
38477,14/02/2020,IN,Bengaluru,o3,144,0.2,90.5,16,3016.25
38571,15/02/2020,IN,Bengaluru,o3,139,0.7,77.2,14.7,2795.34
38491,16/02/2020,IN,Bengaluru,o3,150,1.8,58.5,17.2,1534.78
38543,17/02/2020,IN,Bengaluru,o3,173,1.5,48.1,17,1110.8
38484,18/02/2020,IN,Bengaluru,o3,146,1.5,48.3,21.8,888.95
38421,19/02/2020,IN,Bengaluru,o3,144,3.7,54.2,20.5,1032.9
38505,20/02/2020,IN,Bengaluru,o3,153,1.9,43,15.3,848
38453,21/02/2020,IN,Bengaluru,o3,150,2.6,38.7,17,697.77
38414,22/02/2020,IN,Bengaluru,o3,165,2.9,34.9,16.8,483.06
38521,23/02/2020,IN,Bengaluru,o3,155,0.6,39.5,19.7,655.91
38469,24/02/2020,IN,Bengaluru,o3,171,2.1,43.3,18.8,922.85
38434,25/02/2020,IN,Bengaluru,o3,166,1.7,79.7,17.9,2274.87
38492,26/02/2020,IN,Bengaluru,o3,163,1.3,42.8,14.5,789.89
38493,27/02/2020,IN,Bengaluru,o3,166,2.9,47,16.7,975.38
38562,28/02/2020,IN,Bengaluru,o3,166,3.3,42.8,17,872.66
38531,29/02/2020,IN,Bengaluru,o3,162,1.2,43.1,18.1,702.43
38506,01/03/2020,IN,Bengaluru,o3,149,4.3,40.6,20.3,539.03
38429,02/03/2020,IN,Bengaluru,o3,140,1.1,98,16.6,2517.13
38556,03/03/2020,IN,Bengaluru,o3,46,1.2,43,13.9,829.94
38514,04/03/2020,IN,Bengaluru,o3,156,1,49,18.8,1130.33
38461,05/03/2020,IN,Bengaluru,o3,181,2.8,49,22.4,1199.86
38485,06/03/2020,IN,Bengaluru,o3,177,1.8,99,19.7,1407.92
38557,07/03/2020,IN,Bengaluru,o3,183,2.9,37.5,13.8,625.96
38558,08/03/2020,IN,Bengaluru,o3,191,1.2,46.5,15.4,1056.38
38478,09/03/2020,IN,Bengaluru,o3,182,1.3,74.4,16,1689.23
38440,10/03/2020,IN,Bengaluru,o3,187,3.5,65.2,18.2,1201.97
38404,11/03/2020,IN,Bengaluru,o3,188,1.8,51.6,20,1137.78
38572,12/03/2020,IN,Bengaluru,o3,179,0.8,55,18.2,1490.99
38410,13/03/2020,IN,Bengaluru,o3,185,0.6,49.3,17.9,1061.16
38435,14/03/2020,IN,Bengaluru,o3,179,0.4,48.1,13.8,1219.67
38486,15/03/2020,IN,Bengaluru,o3,175,3.8,60.2,18.7,1119.27
38436,16/03/2020,IN,Bengaluru,o3,179,3.1,64.2,12.9,883.45
38544,17/03/2020,IN,Bengaluru,o3,184,2.2,28.9,13.2,376.85
38573,18/03/2020,IN,Bengaluru,o3,187,2.2,41.7,14.9,654.54
38454,19/03/2020,IN,Bengaluru,o3,183,1.8,81.4,20.4,1782.17
38537,20/03/2020,IN,Bengaluru,o3,179,2.5,48.6,21.9,974.07
38563,21/03/2020,IN,Bengaluru,o3,187,1.6,75.8,23.6,2305.21
38498,22/03/2020,IN,Bengaluru,o3,177,4.3,54.9,18.9,1237.12
38515,23/03/2020,IN,Bengaluru,o3,168,1.3,44.8,15.8,1058.04
38395,24/03/2020,IN,Bengaluru,o3,153,0.9,37.8,15.6,556.7
38507,25/03/2020,IN,Bengaluru,o3,147,0.6,29.3,16.1,369.2
38568,26/03/2020,IN,Bengaluru,o3,134,2.3,27.7,14.1,345.65
38415,27/03/2020,IN,Bengaluru,o3,136,4.7,26.8,15.9,262.02
38525,28/03/2020,IN,Bengaluru,o3,153,4.4,29.7,14,244.52
38446,29/03/2020,IN,Bengaluru,o3,119,2.2,31.8,15,387.64
38396,30/03/2020,IN,Bengaluru,o3,135,4.2,29.7,17.2,259.3
38508,31/03/2020,IN,Bengaluru,o3,158,4.4,33.8,16.9,442.3
38479,01/04/2020,IN,Bengaluru,o3,167,7.3,31,17.2,287.32
38422,02/04/2020,IN,Bengaluru,o3,159,0.7,36.3,18.8,526.54
38494,03/04/2020,IN,Bengaluru,o3,168,6.7,35.5,19.4,326.91
38538,04/04/2020,IN,Bengaluru,o3,160,4.9,38.1,17.6,540.37
38480,05/04/2020,IN,Bengaluru,o3,156,4.5,35.9,16.3,546.03
38551,06/04/2020,IN,Bengaluru,o3,135,3.9,40.2,18,597.93
38441,07/04/2020,IN,Bengaluru,o3,144,7,34.7,18.6,443.85
38470,08/04/2020,IN,Bengaluru,o3,165,4.5,46.2,19.9,786.73
38423,09/04/2020,IN,Bengaluru,o3,180,4.6,47.5,17.9,939.05
38516,10/04/2020,IN,Bengaluru,o3,130,5.9,37.2,18.7,531.91
38552,11/04/2020,IN,Bengaluru,o3,132,7.1,34.7,17.4,459.55
38553,12/04/2020,IN,Bengaluru,o3,134,3.9,36.1,18.9,594
38569,13/04/2020,IN,Bengaluru,o3,140,3.1,39.9,20.9,689.79
38564,14/04/2020,IN,Bengaluru,o3,134,2.5,38.3,18.3,682.71
38539,15/04/2020,IN,Bengaluru,o3,141,5.7,34,18.6,374.98
38416,16/04/2020,IN,Bengaluru,o3,138,6.2,36.9,17.1,463.57
38430,17/04/2020,IN,Bengaluru,o3,147,3,42.2,17.4,669.21
38431,18/04/2020,IN,Bengaluru,o3,139,0.1,34.6,16.5,464.77
38517,19/04/2020,IN,Bengaluru,o3,144,2.2,29.8,15.9,395.8
38554,20/04/2020,IN,Bengaluru,o3,139,1.7,27.2,13.3,341.65
38550,21/04/2020,IN,Bengaluru,o3,144,2,30.5,13.1,354.15
38411,22/04/2020,IN,Bengaluru,o3,143,2.9,32.7,13.8,404.99
38424,23/04/2020,IN,Bengaluru,o3,138,2.2,36.9,16.3,511.91
38535,24/04/2020,IN,Bengaluru,o3,123,0.4,32.7,17,617.36
38496,25/04/2020,IN,Bengaluru,o3,155,1.2,27.9,12.5,363.1
38425,26/04/2020,IN,Bengaluru,o3,139,3,39.4,15.9,459.09
38471,27/04/2020,IN,Bengaluru,o3,122,3.1,29,14.2,331.55
38536,28/04/2020,IN,Bengaluru,o3,113,2.6,36.4,14,566.93
38412,29/04/2020,IN,Bengaluru,o3,153,1.6,23.4,11.7,298.31
38397,30/04/2020,IN,Bengaluru,o3,128,1.5,41.2,13,869.01
38487,01/05/2020,IN,Bengaluru,o3,146,2.1,37.4,18,763.3
38448,02/05/2020,IN,Bengaluru,o3,137,3.6,39.1,16.3,562.04
38418,03/05/2020,IN,Bengaluru,o3,166,1.9,41,16.4,590.87
38447,04/05/2020,IN,Bengaluru,o3,159,2.4,51.5,17,688.23
38406,05/05/2020,IN,Bengaluru,o3,167,2.1,56.6,17.9,761.9
38442,06/05/2020,IN,Bengaluru,o3,164,0.3,41.9,16,443.03
38462,07/05/2020,IN,Bengaluru,o3,165,1.4,37.5,14.8,408.63
38405,08/05/2020,IN,Bengaluru,o3,136,1.9,34.1,13.3,492.03
38523,09/05/2020,IN,Bengaluru,o3,133,2.2,33.1,15.3,318.15
38510,10/05/2020,IN,Bengaluru,o3,128,4.4,33.3,14.8,378.77
38398,11/05/2020,IN,Bengaluru,o3,171,2.5,30.3,14.4,344.06
38455,12/05/2020,IN,Bengaluru,o3,184,1.2,27.3,10.8,308.3
38559,13/05/2020,IN,Bengaluru,o3,169,1.5,30.5,10.6,393.82
38449,14/05/2020,IN,Bengaluru,o3,168,2,37.2,13.4,381.25
38524,15/05/2020,IN,Bengaluru,o3,180,1.1,26.6,10.2,291.02
38407,16/05/2020,IN,Bengaluru,o3,182,1.3,28.2,13.2,373.09
38408,17/05/2020,IN,Bengaluru,o3,170,1.2,29.5,15.7,422.72
38472,18/05/2020,IN,Bengaluru,o3,155,3.8,30.1,13.9,389.56
38570,19/05/2020,IN,Bengaluru,o3,163,2.9,21.9,12.1,239.99
38432,20/05/2020,IN,Bengaluru,o3,149,2.5,21.6,10.5,242.16
38456,21/05/2020,IN,Bengaluru,o3,159,2.2,25.2,11.5,307.9
38574,22/05/2020,IN,Bengaluru,o3,166,3.3,29.5,14.4,276.52
38526,23/05/2020,IN,Bengaluru,o3,168,4,36.7,16.7,324.73
38417,24/05/2020,IN,Bengaluru,o3,159,1.5,28.4,11.9,393.25
38473,25/05/2020,IN,Bengaluru,o3,156,0.9,189.8,15.2,2399.17
38399,26/05/2020,IN,Bengaluru,o3,155,3.2,27.4,15.8,362.52
38437,27/05/2020,IN,Bengaluru,o3,131,1,24.3,10.3,370.35
38481,28/05/2020,IN,Bengaluru,o3,156,2.1,39.2,11.3,408.13
38457,29/05/2020,IN,Bengaluru,o3,169,0.5,23.9,9.8,321.23
38511,30/05/2020,IN,Bengaluru,o3,184,1.7,26.4,9.3,349.32
38458,31/05/2020,IN,Bengaluru,o3,192,1.9,28,10.9,360.6
38560,01/06/2020,IN,Bengaluru,o3,190,0.9,24.4,8.1,207.41
38488,02/06/2020,IN,Bengaluru,o3,188,1.4,18.9,7.4,140.29
38561,03/06/2020,IN,Bengaluru,o3,181,3.2,72,7.5,313.82
38512,04/06/2020,IN,Bengaluru,o3,192,2.5,15.8,6.7,95.8
38513,05/06/2020,IN,Bengaluru,o3,191,2,17.8,7.6,115.47
38443,06/06/2020,IN,Bengaluru,o3,192,1.9,18.8,7.3,116.56
38463,07/06/2020,IN,Bengaluru,o3,191,1.4,14.4,6.1,87.2
38474,08/06/2020,IN,Bengaluru,o3,192,1.2,14.1,7.1,110.41
38499,09/06/2020,IN,Bengaluru,o3,192,0.9,16.1,7,144.9
38400,10/06/2020,IN,Bengaluru,o3,182,0.9,28.6,6.3,136.71
38426,11/06/2020,IN,Bengaluru,o3,184,0.9,13.4,5.7,65.06
38545,12/06/2020,IN,Bengaluru,o3,190,0.4,14.3,6.7,99.54
38565,13/06/2020,IN,Bengaluru,o3,183,1.3,14.8,6.1,109.29
38393,14/06/2020,IN,Bengaluru,o3,192,1.2,14.3,5.9,78.77
38401,15/06/2020,IN,Bengaluru,o3,190,1.4,15.6,6.9,101.97
38527,16/06/2020,IN,Bengaluru,o3,191,1.4,15.5,6.8,117.08
38464,17/06/2020,IN,Bengaluru,o3,173,1.2,12.8,5.9,76.36
38465,18/06/2020,IN,Bengaluru,o3,192,1.2,12.8,5,76.97
38532,19/06/2020,IN,Bengaluru,o3,180,0.8,18.6,5.1,131.95
38509,20/06/2020,IN,Bengaluru,o3,189,0.4,13.1,6.1,84.91
38500,21/06/2020,IN,Bengaluru,o3,192,0.9,12.9,5.9,80.76
38438,22/06/2020,IN,Bengaluru,o3,192,0.5,12.7,5.8,83.68
38466,23/06/2020,IN,Bengaluru,o3,192,1.3,18.6,7.4,189.95
38546,24/06/2020,IN,Bengaluru,o3,172,0.5,21.6,7.3,212.33
38450,25/06/2020,IN,Bengaluru,o3,177,0.6,22.8,7.3,276.24
38419,26/06/2020,IN,Bengaluru,o3,173,1.1,21.3,7.2,218.4
38540,27/06/2020,IN,Bengaluru,o3,164,0.2,17.2,6.1,162.09
38394,28/06/2020,IN,Bengaluru,o3,167,0.4,19.4,6.2,185.81
38566,29/06/2020,IN,Bengaluru,o3,92,0.8,11.6,4.6,57.97
21296,30/12/2019,IN,Chennai,o3,60,1.1,30.7,11.5,682.06
