Date,Country,City,Specie,count,min,max,median,variance
29/12/2019,IN,Bengaluru,co,234,1,26.2,7.8,178.48
30/12/2019,IN,Bengaluru,co,232,1.6,28.6,8.6,228.74
31/12/2019,IN,Bengaluru,co,217,0.4,29.7,8.9,287.5
01/01/2020,IN,Bengaluru,co,180,1.2,40.2,9.8,246.08
02/01/2020,IN,Bengaluru,co,192,0.2,60.3,9.3,570.86
03/01/2020,IN,Bengaluru,co,237,0.7,86.4,8,523.38
04/01/2020,IN,Bengaluru,co,232,0.7,68.3,8.9,1342.1
05/01/2020,IN,Bengaluru,co,221,1.3,24.7,8.3,196.34
31/12/2018,IN,Chennai,co,72,2.3,72.2,8,715.44
01/01/2019,IN,Chennai,co,72,2.3,28.2,7.2,194.77
02/01/2019,IN,Chennai,co,71,2.3,34.1,7.9,376.39
03/01/2019,IN,Chennai,co,72,2.2,24.5,9.4,188.89
