,Unnamed: 0,Date,Country,City,Specie,count,min,max,median,variance
41851,241295,2021-04-15,IN,Kolkata,pm25,258,47.0,175.0,104.0,9945.49
41852,241296,2021-05-15,IN,Kolkata,pm25,264,14.0,151.0,75.0,5680.1
41853,241297,2021-05-25,IN,Kolkata,pm25,242,9.0,164.0,52.0,5704.8
41854,241298,2021-02-09,IN,Kolkata,pm25,262,61.0,776.0,179.0,40445.8
41855,241299,2021-03-03,IN,Kolkata,pm25,240,58.0,219.0,152.0,7324.42
41856,241300,2021-03-20,IN,Kolkata,pm25,262,5.0,385.0,179.0,5077.1
41857,241301,2021-04-21,IN,Kolkata,pm25,261,33.0,156.0,89.0,5868.56
41858,241302,2021-06-13,IN,Kolkata,pm25,240,26.0,109.0,57.0,1664.89
41859,241303,2021-02-06,IN,Kolkata,pm25,264,8.0,701.0,176.0,42562.8
41860,241304,2021-04-10,IN,Kolkata,pm25,264,68.0,266.0,119.0,7251.94
41861,241305,2021-04-25,IN,Kolkata,pm25,264,68.0,314.0,110.0,8285.04
41862,241306,2021-06-07,IN,Kolkata,pm25,200,14.0,127.0,66.0,3746.93
41863,241307,2021-03-08,IN,Kolkata,pm25,238,2.0,179.0,152.0,5661.65
41864,241308,2021-03-30,IN,Kolkata,pm25,233,42.0,166.0,140.0,3380.57
41865,241309,2021-01-08,IN,Kolkata,pm25,262,42.0,750.0,173.0,47197.9
41866,241310,2021-01-24,IN,Kolkata,pm25,189,2.0,834.0,189.0,263540.0
41867,241311,2021-01-29,IN,Kolkata,pm25,247,3.0,356.0,187.0,10649.4
41868,241312,2021-02-05,IN,Kolkata,pm25,262,35.0,823.0,195.0,39695.5
41869,241313,2021-02-13,IN,Kolkata,pm25,264,145.0,284.0,178.0,7680.12
41870,241314,2021-02-17,IN,Kolkata,pm25,264,72.0,999.0,188.0,185890.0
41871,241315,2021-04-20,IN,Kolkata,pm25,263,29.0,197.0,85.0,6461.11
41872,241316,2021-05-13,IN,Kolkata,pm25,239,31.0,198.0,76.0,6232.96
41873,241317,2021-05-30,IN,Kolkata,pm25,215,16.0,262.0,81.0,5875.39
41874,241318,2021-01-01,IN,Kolkata,pm25,263,109.0,327.0,181.0,12107.6
41875,241319,2021-01-11,IN,Kolkata,pm25,251,41.0,834.0,171.0,34073.6
41876,241320,2021-01-13,IN,Kolkata,pm25,232,67.0,239.0,173.0,3712.85
41877,241321,2021-02-14,IN,Kolkata,pm25,264,93.0,254.0,166.0,3898.17
41878,241322,2021-04-06,IN,Kolkata,pm25,264,37.0,163.0,116.0,5893.48
41879,241323,2021-04-08,IN,Kolkata,pm25,254,25.0,159.0,106.0,5179.73
41880,241324,2021-05-18,IN,Kolkata,pm25,243,19.0,152.0,53.0,4526.64
41881,241325,2021-02-23,IN,Kolkata,pm25,263,79.0,261.0,174.0,5005.97
41882,241326,2021-03-25,IN,Kolkata,pm25,245,14.0,368.0,163.0,10890.8
41883,241327,2021-04-14,IN,Kolkata,pm25,247,1.0,322.0,93.0,9493.25
41884,241328,2021-04-17,IN,Kolkata,pm25,264,12.0,245.0,71.0,5373.59
41885,241329,2021-04-27,IN,Kolkata,pm25,264,19.0,377.0,95.0,11140.5
41886,241330,2021-05-11,IN,Kolkata,pm25,250,11.0,207.0,56.0,6138.46
41887,241331,2021-02-03,IN,Kolkata,pm25,264,31.0,628.0,206.0,56104.1
41888,241332,2021-03-19,IN,Kolkata,pm25,264,2.0,222.0,171.0,4076.95
41889,241333,2021-01-12,IN,Kolkata,pm25,237,21.0,834.0,168.0,98849.4
41890,241334,2021-02-10,IN,Kolkata,pm25,218,97.0,692.0,190.0,45292.0
41891,241335,2021-03-04,IN,Kolkata,pm25,263,68.0,534.0,173.0,13318.8
41892,241336,2021-05-24,IN,Kolkata,pm25,241,33.0,172.0,75.0,8871.26
41893,241337,2021-05-27,IN,Kolkata,pm25,215,29.0,102.0,60.0,1486.3
41894,241338,2021-01-17,IN,Kolkata,pm25,238,187.0,999.0,224.0,469841.0
41895,241339,2021-01-30,IN,Kolkata,pm25,263,21.0,401.0,189.0,12891.5
41896,241340,2021-03-17,IN,Kolkata,pm25,263,2.0,620.0,166.0,14756.5
41897,241341,2021-03-29,IN,Kolkata,pm25,232,51.0,168.0,151.0,1988.13
41898,241342,2021-04-29,IN,Kolkata,pm25,255,10.0,310.0,94.0,9296.87
41899,241343,2021-05-16,IN,Kolkata,pm25,264,14.0,102.0,50.0,2920.67
41900,241344,2021-04-03,IN,Kolkata,pm25,264,32.0,322.0,130.0,10572.9
41901,241345,2021-04-22,IN,Kolkata,pm25,256,8.0,170.0,115.0,9924.76
41902,241346,2021-05-07,IN,Kolkata,pm25,264,13.0,145.0,66.0,5437.21
41903,241347,2021-06-05,IN,Kolkata,pm25,195,18.0,166.0,84.0,8141.54
41904,241348,2021-06-16,IN,Kolkata,pm25,45,56.0,119.0,77.0,2302.91
41905,241349,2021-03-09,IN,Kolkata,pm25,248,37.0,185.0,99.0,9399.52
41906,241350,2021-03-14,IN,Kolkata,pm25,264,82.0,220.0,153.0,4451.81
41907,241351,2021-03-23,IN,Kolkata,pm25,241,4.0,247.0,170.0,4661.28
41908,241352,2021-05-03,IN,Kolkata,pm25,257,10.0,165.0,81.0,11442.4
41909,241353,2021-05-12,IN,Kolkata,pm25,253,16.0,147.0,78.0,5528.14
41910,241354,2021-06-10,IN,Kolkata,pm25,217,23.0,167.0,80.0,5966.36
41911,241355,2021-04-28,IN,Kolkata,pm25,256,31.0,212.0,100.0,7148.55
41912,241356,2020-12-31,IN,Kolkata,pm25,263,14.0,409.0,185.0,14234.9
41913,241357,2021-02-12,IN,Kolkata,pm25,264,5.0,288.0,171.0,7218.36
41914,241358,2021-03-12,IN,Kolkata,pm25,258,19.0,190.0,114.0,13255.5
41915,241359,2021-03-31,IN,Kolkata,pm25,246,5.0,197.0,153.0,5646.69
41916,241360,2021-04-01,IN,Kolkata,pm25,248,60.0,450.0,155.0,6055.5
41917,241361,2021-04-16,IN,Kolkata,pm25,264,5.0,172.0,108.0,9975.89
41918,241362,2021-03-28,IN,Kolkata,pm25,230,132.0,190.0,162.0,675.15
41919,241363,2021-04-05,IN,Kolkata,pm25,264,29.0,189.0,124.0,7636.14
41920,241364,2021-01-04,IN,Kolkata,pm25,245,4.0,417.0,193.0,31757.5
41921,241365,2021-01-31,IN,Kolkata,pm25,262,105.0,341.0,189.0,5938.13
41922,241366,2021-02-15,IN,Kolkata,pm25,263,20.0,242.0,155.0,9371.67
41923,241367,2021-03-01,IN,Kolkata,pm25,264,58.0,191.0,149.0,5054.58
41924,241368,2021-04-19,IN,Kolkata,pm25,242,7.0,208.0,93.0,12980.9
41925,241369,2021-05-14,IN,Kolkata,pm25,254,33.0,153.0,87.0,7970.95
41926,241370,2021-01-27,IN,Kolkata,pm25,262,84.0,306.0,184.0,7207.96
41927,241371,2021-04-11,IN,Kolkata,pm25,264,68.0,160.0,102.0,5194.88
41928,241372,2021-01-19,IN,Kolkata,pm25,243,108.0,741.0,202.0,42229.4
41929,241373,2021-02-01,IN,Kolkata,pm25,252,2.0,334.0,185.0,13956.8
41930,241374,2021-02-11,IN,Kolkata,pm25,240,4.0,408.0,176.0,13703.7
41931,241375,2021-02-28,IN,Kolkata,pm25,264,88.0,177.0,154.0,1952.84
41932,241376,2021-06-15,IN,Kolkata,pm25,227,19.0,137.0,63.0,3489.62
41933,241377,2021-05-29,IN,Kolkata,pm25,214,23.0,300.0,77.0,5610.53
41934,241378,2021-06-04,IN,Kolkata,pm25,183,1.0,160.0,87.0,10761.3
41935,241379,2021-03-26,IN,Kolkata,pm25,261,20.0,220.0,162.0,2907.8
41936,241380,2021-04-30,IN,Kolkata,pm25,263,3.0,163.0,102.0,7634.4
41937,241381,2021-05-10,IN,Kolkata,pm25,264,14.0,175.0,72.0,7220.37
41938,241382,2021-05-19,IN,Kolkata,pm25,242,29.0,119.0,59.0,1955.06
41939,241383,2021-05-21,IN,Kolkata,pm25,231,13.0,113.0,58.0,2887.96
41940,241384,2021-05-28,IN,Kolkata,pm25,194,1.0,152.0,67.0,3704.93
41941,241385,2021-03-21,IN,Kolkata,pm25,264,119.0,374.0,168.0,5709.39
41942,241386,2021-04-02,IN,Kolkata,pm25,264,2.0,169.0,133.0,5731.98
41943,241387,2021-05-01,IN,Kolkata,pm25,264,38.0,162.0,95.0,7793.84
41944,241388,2021-05-20,IN,Kolkata,pm25,243,6.0,95.0,53.0,2703.83
41945,241389,2021-01-02,IN,Kolkata,pm25,256,63.0,999.0,192.0,77707.8
41946,241390,2021-01-22,IN,Kolkata,pm25,263,39.0,306.0,183.0,8622.99
41947,241391,2021-02-04,IN,Kolkata,pm25,260,2.0,514.0,198.0,44724.0
41948,241392,2021-04-07,IN,Kolkata,pm25,250,26.0,166.0,100.0,4591.09
41949,241393,2021-05-09,IN,Kolkata,pm25,264,10.0,122.0,61.0,3939.56
41950,241394,2021-06-12,IN,Kolkata,pm25,238,26.0,116.0,65.0,2352.32
41951,241395,2020-12-29,IN,Kolkata,pm25,260,2.0,999.0,260.0,179415.0
41952,241396,2020-12-30,IN,Kolkata,pm25,252,56.0,999.0,194.0,201088.0
41953,241397,2021-01-16,IN,Kolkata,pm25,238,3.0,834.0,206.0,286560.0
41954,241398,2021-02-25,IN,Kolkata,pm25,263,52.0,314.0,173.0,12166.8
41955,241399,2021-05-04,IN,Kolkata,pm25,249,10.0,350.0,82.0,15995.0
41956,241400,2021-04-09,IN,Kolkata,pm25,264,2.0,173.0,105.0,4738.4
41957,241401,2021-05-06,IN,Kolkata,pm25,264,4.0,159.0,66.0,7340.05
41958,241402,2021-01-05,IN,Kolkata,pm25,259,64.0,385.0,173.0,15983.5
41959,241403,2021-02-19,IN,Kolkata,pm25,244,11.0,404.0,177.0,22396.0
41960,241404,2021-03-05,IN,Kolkata,pm25,246,38.0,179.0,153.0,3973.88
41961,241405,2021-03-16,IN,Kolkata,pm25,264,60.0,224.0,156.0,3211.9
41962,241406,2021-03-18,IN,Kolkata,pm25,263,6.0,278.0,161.0,5537.93
41963,241407,2021-03-22,IN,Kolkata,pm25,247,4.0,219.0,169.0,4243.64
41964,241408,2021-06-02,IN,Kolkata,pm25,194,5.0,147.0,74.0,3509.65
41965,241409,2021-06-03,IN,Kolkata,pm25,197,35.0,127.0,70.0,2902.89
41966,241410,2021-01-10,IN,Kolkata,pm25,263,105.0,250.0,167.0,3758.79
41967,241411,2021-02-21,IN,Kolkata,pm25,263,98.0,414.0,182.0,21107.5
41968,241412,2021-02-24,IN,Kolkata,pm25,263,64.0,322.0,170.0,8145.43
41969,241413,2021-02-26,IN,Kolkata,pm25,249,123.0,218.0,165.0,1891.36
41970,241414,2021-03-10,IN,Kolkata,pm25,263,24.0,160.0,80.0,8819.44
41971,241415,2021-05-22,IN,Kolkata,pm25,239,20.0,213.0,68.0,8168.27
41972,241416,2021-06-09,IN,Kolkata,pm25,187,35.0,153.0,87.0,7147.36
41973,241417,2021-02-02,IN,Kolkata,pm25,263,3.0,612.0,197.0,46412.8
41974,241418,2021-02-22,IN,Kolkata,pm25,261,13.0,388.0,185.0,16178.8
41975,241419,2021-04-04,IN,Kolkata,pm25,261,72.0,161.0,119.0,4644.64
41976,241420,2021-05-26,IN,Kolkata,pm25,241,13.0,168.0,55.0,11635.4
41977,241421,2021-05-31,IN,Kolkata,pm25,195,17.0,125.0,68.0,3213.62
41978,241422,2021-06-06,IN,Kolkata,pm25,192,41.0,158.0,81.0,6483.18
41979,241423,2021-01-14,IN,Kolkata,pm25,235,104.0,834.0,181.0,77543.9
41980,241424,2021-01-23,IN,Kolkata,pm25,239,37.0,834.0,194.0,238944.0
41981,241425,2021-02-07,IN,Kolkata,pm25,263,95.0,272.0,142.0,9602.87
41982,241426,2021-01-06,IN,Kolkata,pm25,263,7.0,915.0,195.0,64280.2
41983,241427,2021-01-09,IN,Kolkata,pm25,264,154.0,261.0,168.0,3307.67
41984,241428,2021-01-21,IN,Kolkata,pm25,264,56.0,324.0,188.0,15425.0
41985,241429,2021-06-11,IN,Kolkata,pm25,228,12.0,262.0,70.0,5655.11
41986,241430,2021-03-15,IN,Kolkata,pm25,259,53.0,182.0,155.0,4140.84
41987,241431,2021-04-24,IN,Kolkata,pm25,264,99.0,187.0,150.0,3903.24
41988,241432,2020-12-28,IN,Kolkata,pm25,257,91.0,999.0,219.0,154061.0
41989,241433,2021-01-18,IN,Kolkata,pm25,220,12.0,834.0,212.0,144359.0
41990,241434,2021-01-25,IN,Kolkata,pm25,262,1.0,834.0,189.0,161003.0
41991,241435,2021-02-08,IN,Kolkata,pm25,249,8.0,357.0,164.0,11486.5
41992,241436,2021-02-16,IN,Kolkata,pm25,254,153.0,442.0,171.0,11912.9
41993,241437,2021-03-13,IN,Kolkata,pm25,260,58.0,215.0,155.0,5233.07
41994,241438,2021-05-02,IN,Kolkata,pm25,264,11.0,155.0,87.0,8877.32
41995,241439,2021-05-08,IN,Kolkata,pm25,262,10.0,163.0,80.0,7134.9
41996,241440,2021-01-26,IN,Kolkata,pm25,262,167.0,320.0,184.0,5177.79
41997,241441,2021-03-02,IN,Kolkata,pm25,259,2.0,199.0,156.0,4740.61
41998,241442,2021-03-06,IN,Kolkata,pm25,240,61.0,298.0,158.0,9645.1
41999,241443,2021-03-24,IN,Kolkata,pm25,253,5.0,206.0,165.0,2167.99
42000,241444,2021-03-27,IN,Kolkata,pm25,229,31.0,211.0,164.0,1860.45
42001,241445,2021-03-07,IN,Kolkata,pm25,240,106.0,246.0,161.0,2889.75
42002,241446,2021-04-12,IN,Kolkata,pm25,252,35.0,164.0,116.0,6446.72
42003,241447,2021-04-26,IN,Kolkata,pm25,264,31.0,168.0,107.0,8096.46
42004,241448,2021-05-23,IN,Kolkata,pm25,239,26.0,169.0,88.0,9395.54
42005,241449,2021-06-01,IN,Kolkata,pm25,194,19.0,151.0,81.0,5090.74
42006,241450,2021-01-15,IN,Kolkata,pm25,224,83.0,834.0,188.0,300720.0
42007,241451,2021-02-20,IN,Kolkata,pm25,258,59.0,323.0,181.0,8173.47
42008,241452,2021-02-27,IN,Kolkata,pm25,230,16.0,253.0,163.0,11140.7
42009,241453,2021-05-17,IN,Kolkata,pm25,253,16.0,125.0,51.0,3509.72
42010,241454,2021-01-03,IN,Kolkata,pm25,236,160.0,834.0,224.0,103322.0
42011,241455,2021-01-28,IN,Kolkata,pm25,258,21.0,273.0,178.0,5608.31
42012,241456,2021-04-13,IN,Kolkata,pm25,239,35.0,168.0,93.0,7473.73
42013,241457,2021-04-18,IN,Kolkata,pm25,246,35.0,137.0,73.0,3602.43
42014,241458,2021-05-05,IN,Kolkata,pm25,251,13.0,166.0,73.0,9046.09
42015,241459,2021-05-03,IN,Kolkata,wind-gust,11,11.8,11.8,11.8,0.0
42016,241460,2021-05-09,IN,Kolkata,wind-gust,22,12.8,14.1,12.8,4.43
42017,241461,2021-05-12,IN,Kolkata,wind-gust,11,15.4,15.4,15.4,0.0
42018,241462,2021-05-27,IN,Kolkata,wind-gust,149,10.2,15.4,12.8,41.4
42019,241463,2021-06-05,IN,Kolkata,wind-gust,11,15.4,15.4,15.4,0.0
42020,241464,2021-06-06,IN,Kolkata,wind-gust,11,11.5,11.5,11.5,0.0
42021,241465,2021-06-07,IN,Kolkata,wind-gust,11,14.1,14.1,14.1,0.0
42022,241466,2021-03-13,IN,Kolkata,wind-gust,11,12.8,12.8,12.8,0.0
42023,241467,2021-05-18,IN,Kolkata,wind-gust,11,15.4,15.4,15.4,0.0
42024,241468,2021-05-25,IN,Kolkata,wind-gust,22,11.3,11.3,11.3,0.0
42025,241469,2021-05-26,IN,Kolkata,wind-gust,167,10.2,15.4,11.8,20.68
42026,241470,2021-05-31,IN,Kolkata,wind-gust,9,12.8,12.8,12.8,0.0
42027,241471,2021-06-01,IN,Kolkata,wind-gust,18,12.3,13.8,12.3,5.96
42028,241472,2021-01-30,IN,Kolkata,dew,228,8.0,14.0,10.0,53.57
42029,241473,2021-02-14,IN,Kolkata,dew,228,17.0,21.0,18.5,14.89
42030,241474,2021-04-23,IN,Kolkata,dew,237,12.5,25.0,18.5,186.97
42031,241475,2021-05-14,IN,Kolkata,dew,228,23.0,27.0,25.5,15.63
42032,241476,2021-05-31,IN,Kolkata,dew,152,24.0,28.0,26.0,7.97
42033,241477,2021-06-10,IN,Kolkata,dew,228,25.0,28.0,26.0,6.82
42034,241478,2021-01-01,IN,Kolkata,dew,237,10.0,14.0,11.5,18.5
42035,241479,2021-02-02,IN,Kolkata,dew,246,4.5,12.5,8.5,62.64
42036,241480,2021-03-23,IN,Kolkata,dew,246,16.5,23.0,19.5,37.33
42037,241481,2021-04-25,IN,Kolkata,dew,264,18.0,26.0,22.0,44.5
42038,241482,2021-05-01,IN,Kolkata,dew,264,18.0,25.0,19.5,48.93
42039,241483,2021-05-05,IN,Kolkata,dew,246,21.5,25.0,23.0,10.72
42040,241484,2021-05-07,IN,Kolkata,dew,220,20.0,25.0,23.5,19.36
42041,241485,2021-06-11,IN,Kolkata,dew,228,26.0,27.5,27.0,2.65
42042,241486,2020-12-29,IN,Kolkata,dew,246,9.0,11.5,10.5,3.96
42043,241487,2021-01-27,IN,Kolkata,dew,255,9.0,13.0,12.0,14.01
42044,241488,2021-02-01,IN,Kolkata,dew,237,7.0,11.0,10.0,20.54
42045,241489,2021-02-28,IN,Kolkata,dew,264,6.5,23.5,19.0,297.37
42046,241490,2021-03-24,IN,Kolkata,dew,264,15.0,24.0,21.5,70.99
42047,241491,2021-05-17,IN,Kolkata,dew,201,26.0,28.5,27.0,5.02
42048,241492,2021-06-01,IN,Kolkata,dew,208,22.5,30.0,27.0,48.88
42049,241493,2021-06-04,IN,Kolkata,dew,159,24.0,27.5,26.0,9.49
42050,241494,2021-01-12,IN,Kolkata,dew,201,16.0,18.0,16.5,3.04
42051,241495,2021-03-08,IN,Kolkata,dew,264,15.5,24.0,22.5,56.66
42052,241496,2021-04-30,IN,Kolkata,dew,246,18.0,25.0,23.0,50.98
42053,241497,2021-01-02,IN,Kolkata,dew,219,10.0,14.0,11.5,11.46
42054,241498,2021-01-28,IN,Kolkata,dew,264,7.0,12.5,11.0,26.62
42055,241499,2021-02-22,IN,Kolkata,dew,264,13.0,17.0,15.5,15.05
42056,241500,2021-03-26,IN,Kolkata,dew,264,10.5,18.0,16.5,59.18
42057,241501,2021-01-21,IN,Kolkata,dew,264,5.5,17.0,12.5,101.2
42058,241502,2021-03-09,IN,Kolkata,dew,237,20.5,24.0,23.0,7.8
42059,241503,2021-03-13,IN,Kolkata,dew,246,17.0,24.0,19.0,58.0
42060,241504,2021-06-02,IN,Kolkata,dew,144,24.0,26.5,25.5,4.1
42061,241505,2021-06-15,IN,Kolkata,dew,204,25.0,29.0,27.0,10.59
42062,241506,2021-01-26,IN,Kolkata,dew,264,13.0,16.5,15.0,9.04
42063,241507,2021-02-09,IN,Kolkata,dew,264,8.0,13.0,12.0,23.0
42064,241508,2021-03-19,IN,Kolkata,dew,264,7.0,20.0,15.0,199.08
42065,241509,2021-04-14,IN,Kolkata,dew,255,20.0,26.0,25.0,38.93
42066,241510,2021-01-05,IN,Kolkata,dew,201,14.0,17.0,15.0,8.74
42067,241511,2021-04-05,IN,Kolkata,dew,192,17.5,22.5,21.5,33.7
42068,241512,2021-04-22,IN,Kolkata,dew,237,22.0,26.0,24.0,7.48
42069,241513,2021-05-16,IN,Kolkata,dew,156,26.0,28.5,27.0,6.65
42070,241514,2021-06-07,IN,Kolkata,dew,210,24.0,28.5,26.0,15.74
42071,241515,2021-01-07,IN,Kolkata,dew,246,15.0,19.0,17.0,12.32
42072,241516,2021-03-01,IN,Kolkata,dew,246,12.5,24.0,22.0,191.86
42073,241517,2021-03-07,IN,Kolkata,dew,255,15.5,24.0,19.0,76.66
42074,241518,2021-04-11,IN,Kolkata,dew,210,14.5,26.0,21.5,122.69
42075,241519,2021-04-24,IN,Kolkata,dew,264,14.0,24.0,19.5,81.96
42076,241520,2021-05-02,IN,Kolkata,dew,246,20.0,26.0,24.0,35.42
42077,241521,2021-05-10,IN,Kolkata,dew,246,23.0,27.0,25.5,16.12
42078,241522,2021-02-03,IN,Kolkata,dew,235,8.0,12.5,10.0,16.29
42079,241523,2021-02-15,IN,Kolkata,dew,255,10.0,22.0,19.0,138.74
42080,241524,2021-02-23,IN,Kolkata,dew,201,14.0,19.0,17.0,22.48
42081,241525,2021-02-25,IN,Kolkata,dew,255,8.5,21.0,16.0,159.73
42082,241526,2021-03-03,IN,Kolkata,dew,246,11.0,23.5,13.0,177.35
42083,241527,2021-05-11,IN,Kolkata,dew,255,22.0,28.0,25.5,44.84
42084,241528,2021-05-24,IN,Kolkata,dew,228,24.5,29.5,27.0,21.72
42085,241529,2021-01-06,IN,Kolkata,dew,183,15.0,17.0,16.5,3.7
42086,241530,2021-03-14,IN,Kolkata,dew,228,15.0,19.0,17.0,15.1
42087,241531,2021-04-04,IN,Kolkata,dew,228,15.5,26.0,20.0,166.97
42088,241532,2021-04-29,IN,Kolkata,dew,192,18.0,26.0,23.0,57.22
42089,241533,2021-05-28,IN,Kolkata,dew,195,27.0,28.5,27.5,2.24
42090,241534,2021-02-19,IN,Kolkata,dew,237,15.0,19.0,16.5,13.45
42091,241535,2021-01-31,IN,Kolkata,dew,246,8.0,11.0,10.0,6.27
42092,241536,2021-03-17,IN,Kolkata,dew,255,10.0,21.0,16.0,129.68
42093,241537,2021-05-26,IN,Kolkata,dew,237,24.0,27.0,26.0,5.6
42094,241538,2021-01-13,IN,Kolkata,dew,210,13.0,16.0,14.0,5.41
42095,241539,2021-02-13,IN,Kolkata,dew,210,14.0,20.0,17.0,28.43
42096,241540,2021-02-21,IN,Kolkata,dew,264,11.0,17.0,15.0,26.75
42097,241541,2021-03-20,IN,Kolkata,dew,264,12.0,23.0,17.5,99.54
42098,241542,2021-03-30,IN,Kolkata,dew,183,21.5,27.0,25.5,18.21
42099,241543,2021-04-12,IN,Kolkata,dew,264,20.5,25.0,23.0,12.9
42100,241544,2021-05-06,IN,Kolkata,dew,130,22.0,24.0,23.5,4.37
42101,241545,2021-05-15,IN,Kolkata,dew,246,25.0,28.0,27.0,5.66
42102,241546,2021-01-10,IN,Kolkata,dew,264,15.0,20.0,18.0,18.92
42103,241547,2021-06-14,IN,Kolkata,dew,219,27.0,30.5,29.0,11.56
42104,241548,2021-05-19,IN,Kolkata,dew,210,25.0,30.0,28.0,17.47
42105,241549,2021-06-06,IN,Kolkata,dew,264,22.0,27.5,24.0,28.21
42106,241550,2021-04-18,IN,Kolkata,dew,210,19.5,26.0,24.0,43.02
42107,241551,2021-02-20,IN,Kolkata,dew,237,15.0,19.0,17.5,16.22
42108,241552,2021-04-09,IN,Kolkata,dew,255,23.0,26.0,25.0,8.18
42109,241553,2021-06-08,IN,Kolkata,dew,156,24.0,28.0,26.0,11.01
42110,241554,2021-01-29,IN,Kolkata,dew,201,11.5,14.0,13.0,5.91
42111,241555,2021-05-12,IN,Kolkata,dew,192,22.5,26.0,25.0,14.65
42112,241556,2021-05-18,IN,Kolkata,dew,246,25.0,29.5,28.0,17.16
42113,241557,2021-01-11,IN,Kolkata,dew,183,18.0,19.5,19.0,3.3
42114,241558,2021-02-17,IN,Kolkata,dew,219,17.0,19.0,18.0,5.42
42115,241559,2021-04-16,IN,Kolkata,dew,246,17.5,25.5,24.5,52.39
42116,241560,2021-01-23,IN,Kolkata,dew,246,13.0,16.0,14.0,8.88
42117,241561,2021-01-22,IN,Kolkata,dew,219,9.0,15.0,12.0,34.12
42118,241562,2021-01-25,IN,Kolkata,dew,255,14.0,19.0,17.0,23.1
42119,241563,2021-03-10,IN,Kolkata,dew,210,22.5,25.0,23.5,4.98
42120,241564,2021-04-27,IN,Kolkata,dew,165,21.0,27.0,26.0,35.52
42121,241565,2021-01-14,IN,Kolkata,dew,246,12.0,16.0,14.0,16.89
42122,241566,2021-02-11,IN,Kolkata,dew,246,12.0,18.5,14.0,36.32
42123,241567,2021-02-16,IN,Kolkata,dew,255,13.0,21.0,19.0,50.43
42124,241568,2021-02-18,IN,Kolkata,dew,228,13.0,18.0,16.0,24.51
42125,241569,2021-04-10,IN,Kolkata,dew,165,20.0,27.0,26.0,64.12
42126,241570,2021-05-27,IN,Kolkata,dew,254,24.5,29.0,27.0,15.12
42127,241571,2021-01-15,IN,Kolkata,dew,201,12.0,14.0,13.0,6.84
42128,241572,2021-03-04,IN,Kolkata,dew,255,10.5,22.0,16.0,112.45
42129,241573,2021-05-04,IN,Kolkata,dew,237,21.0,24.0,22.5,9.69
42130,241574,2021-01-08,IN,Kolkata,dew,201,15.5,19.0,17.0,9.05
42131,241575,2021-04-26,IN,Kolkata,dew,264,15.0,27.0,23.0,149.25
42132,241576,2021-06-16,IN,Kolkata,dew,35,26.0,27.0,27.0,1.23
42133,241577,2021-03-06,IN,Kolkata,dew,264,10.5,22.0,18.5,133.06
42134,241578,2021-01-24,IN,Kolkata,dew,201,13.0,17.0,15.5,21.46
42135,241579,2021-02-26,IN,Kolkata,dew,264,11.0,23.5,19.0,120.14
42136,241580,2021-02-27,IN,Kolkata,dew,264,6.5,20.0,14.5,254.29
42137,241581,2021-03-11,IN,Kolkata,dew,237,23.0,25.0,24.0,3.58
42138,241582,2021-03-18,IN,Kolkata,dew,264,9.0,22.0,15.0,191.35
42139,241583,2021-05-21,IN,Kolkata,dew,228,23.5,28.0,26.5,22.16
42140,241584,2021-05-25,IN,Kolkata,dew,183,25.0,27.0,26.0,3.7
42141,241585,2021-01-20,IN,Kolkata,dew,246,17.0,22.0,18.0,25.81
42142,241586,2021-06-03,IN,Kolkata,dew,176,25.0,28.0,27.0,5.27
42143,241587,2021-05-29,IN,Kolkata,dew,168,26.0,28.0,27.0,3.01
42144,241588,2021-04-15,IN,Kolkata,dew,246,21.0,27.0,25.0,34.11
42145,241589,2021-05-03,IN,Kolkata,dew,246,19.0,25.0,21.0,16.93
42146,241590,2021-06-05,IN,Kolkata,dew,264,22.0,27.0,26.0,30.24
42147,241591,2021-02-05,IN,Kolkata,dew,255,9.5,14.0,12.0,20.2
42148,241592,2021-01-03,IN,Kolkata,dew,192,11.0,15.0,14.0,16.81
42149,241593,2021-01-18,IN,Kolkata,dew,228,12.0,16.0,14.0,12.6
42150,241594,2021-02-24,IN,Kolkata,dew,264,15.0,22.0,18.0,47.24
42151,241595,2021-03-25,IN,Kolkata,dew,264,8.0,22.0,14.5,204.09
42152,241596,2021-04-13,IN,Kolkata,dew,264,20.5,26.0,24.0,17.77
42153,241597,2021-05-23,IN,Kolkata,dew,264,25.5,30.0,27.0,12.12
42154,241598,2021-06-12,IN,Kolkata,dew,233,26.0,30.0,27.0,8.57
42155,241599,2020-12-28,IN,Kolkata,dew,255,9.0,11.0,10.0,3.57
42156,241600,2021-03-27,IN,Kolkata,dew,264,15.0,24.0,17.0,46.32
42157,241601,2021-04-28,IN,Kolkata,dew,201,24.0,27.0,26.0,8.16
42158,241602,2021-05-20,IN,Kolkata,dew,237,23.5,29.0,28.0,25.2
42159,241603,2021-03-05,IN,Kolkata,dew,255,19.0,23.0,22.0,17.66
42160,241604,2021-01-16,IN,Kolkata,dew,228,13.0,14.5,13.5,2.82
42161,241605,2021-04-01,IN,Kolkata,dew,237,12.0,27.0,23.0,233.63
42162,241606,2021-05-22,IN,Kolkata,dew,237,26.5,29.0,28.0,4.26
42163,241607,2021-05-30,IN,Kolkata,dew,204,27.0,30.0,28.0,7.72
42164,241608,2021-01-09,IN,Kolkata,dew,246,15.0,19.0,16.5,12.85
42165,241609,2021-02-12,IN,Kolkata,dew,264,7.5,18.5,13.0,118.29
42166,241610,2021-03-02,IN,Kolkata,dew,264,18.0,24.5,22.5,50.39
