,Date_x,City,Specie,median_x,md,month_name_x,Unnamed: 0_x,Date_y,median_y,month_name_y,Unnamed: 0_y,Date,Country,count,min,max,median,variance,month_name
2991,2019-04-04,Hyderabad,o3,12.0,0404,April,186176,2020-04-04,11.4,April,202924,2021-04-04,IN,116,0.1,48.6,6.7,1321.34,April
2992,2019-04-04,Hyderabad,o3,12.0,0404,April,1754,2020-04-04,11.4,April,202924,2021-04-04,IN,116,0.1,48.6,6.7,1321.34,April
2993,2019-04-05,Hyderabad,o3,21.4,0405,April,186115,2020-04-05,10.7,April,203043,2021-04-05,IN,105,0.1,33.3,7.1,648.13,April
2994,2019-04-05,Hyderabad,o3,21.4,0405,April,1786,2020-04-05,10.7,April,203043,2021-04-05,IN,105,0.1,33.3,7.1,648.13,April
2995,2019-04-06,Hyderabad,o3,15.7,0406,April,1780,2020-04-06,10.3,April,203029,2021-04-06,IN,106,0.1,45.6,7.8,1040.06,April
2996,2019-04-07,Hyderabad,o3,16.9,0407,April,1787,2020-04-07,12.9,April,202950,2021-04-07,IN,115,0.1,47.4,7.0,1068.45,April
2997,2019-04-08,Hyderabad,o3,13.6,0408,April,1771,2020-04-08,15.1,April,202976,2021-04-08,IN,113,0.1,34.7,6.2,857.6,April
2998,2019-04-09,Hyderabad,o3,9.4,0409,April,1731,2020-04-09,12.3,April,203014,2021-04-09,IN,105,0.1,38.2,6.8,801.05,April
2999,2019-04-10,Hyderabad,o3,12.2,0410,April,1755,2020-04-10,9.2,April,203005,2021-04-10,IN,112,0.1,36.3,7.0,797.61,April
3000,2019-04-11,Hyderabad,o3,12.6,0411,April,1799,2020-04-11,7.4,April,202918,2021-04-11,IN,114,0.1,32.3,6.0,588.83,April
3001,2019-04-12,Hyderabad,o3,17.2,0412,April,1749,2020-04-12,6.4,April,203078,2021-04-12,IN,96,1.2,34.7,6.4,629.73,April
3002,2019-04-13,Hyderabad,o3,18.7,0413,April,1781,2020-04-13,10.7,April,202986,2021-04-13,IN,97,0.1,33.4,7.5,687.5,April
3003,2019-04-15,Hyderabad,o3,17.1,0415,April,1805,2020-04-15,13.7,April,202977,2021-04-15,IN,87,0.4,39.9,8.5,1044.35,April
3004,2019-04-16,Hyderabad,o3,18.4,0416,April,1773,2020-04-16,12.3,April,203044,2021-04-16,IN,102,0.1,38.6,6.7,910.68,April
3005,2019-04-17,Hyderabad,o3,15.9,0417,April,1800,2020-04-17,9.8,April,202943,2021-04-17,IN,114,0.1,39.1,6.2,1046.69,April
3006,2019-04-18,Hyderabad,o3,16.2,0418,April,1743,2020-04-18,8.4,April,202951,2021-04-18,IN,111,0.1,38.8,7.0,1005.7,April
3007,2019-04-19,Hyderabad,o3,16.0,0419,April,1769,2020-04-19,9.0,April,203070,2021-04-19,IN,111,0.1,36.4,6.8,757.68,April
3008,2019-04-20,Hyderabad,o3,13.9,0420,April,1770,2020-04-20,7.5,April,203079,2021-04-20,IN,113,0.1,47.9,7.5,1339.91,April
3009,2019-04-21,Hyderabad,o3,15.8,0421,April,1717,2020-04-21,7.4,April,203075,2021-04-21,IN,112,0.1,39.3,6.5,777.86,April
3010,2019-04-22,Hyderabad,o3,17.0,0422,April,1774,2020-04-22,8.4,April,203067,2021-04-22,IN,114,0.1,43.4,7.2,901.28,April
3011,2019-04-23,Hyderabad,o3,15.5,0423,April,1737,2020-04-23,7.6,April,203068,2021-04-23,IN,115,0.1,35.4,7.0,853.41,April
3012,2019-04-24,Hyderabad,o3,18.9,0424,April,1775,2020-04-24,8.0,April,203022,2021-04-24,IN,114,0.1,44.3,6.9,1109.78,April
3013,2019-04-25,Hyderabad,o3,16.8,0425,April,1744,2020-04-25,8.0,April,202971,2021-04-25,IN,113,0.1,43.3,7.8,1194.49,April
3014,2019-04-26,Hyderabad,o3,23.1,0426,April,1740,2020-04-26,8.8,April,203030,2021-04-26,IN,114,0.1,45.4,7.5,1254.75,April
3015,2019-04-27,Hyderabad,o3,23.3,0427,April,1806,2020-04-27,9.1,April,203056,2021-04-27,IN,112,0.1,52.9,7.8,1701.52,April
3016,2019-04-28,Hyderabad,o3,19.8,0428,April,1793,2020-04-28,8.4,April,202978,2021-04-28,IN,112,0.1,43.7,7.0,1282.57,April
3017,2019-04-29,Hyderabad,o3,19.6,0429,April,1756,2020-04-29,11.1,April,203023,2021-04-29,IN,101,0.1,53.6,7.4,1511.08,April
3018,2019-04-30,Hyderabad,o3,18.6,0430,April,1782,2020-04-30,12.1,April,202997,2021-04-30,IN,102,0.1,55.9,8.6,1371.45,April
3019,2019-05-01,Hyderabad,o3,18.7,0501,May,1724,2020-05-01,10.5,May,203001,2021-05-01,IN,120,0.3,38.4,6.6,877.85,May
3020,2019-05-02,Hyderabad,o3,18.1,0502,May,1757,2020-05-02,10.8,May,203021,2021-05-02,IN,120,0.1,32.2,6.2,615.52,May
3021,2019-05-03,Hyderabad,o3,19.1,0503,May,1758,2020-05-03,10.8,May,202960,2021-05-03,IN,105,0.2,35.5,6.0,558.16,May
3022,2019-05-04,Hyderabad,o3,17.9,0504,May,1738,2020-05-04,11.7,May,203080,2021-05-04,IN,111,0.3,31.1,3.7,466.85,May
3023,2019-05-05,Hyderabad,o3,15.8,0505,May,1759,2020-05-05,11.7,May,202994,2021-05-05,IN,111,0.4,22.0,4.5,207.95,May
3024,2019-05-06,Hyderabad,o3,11.0,0506,May,1718,2020-05-06,10.6,May,203006,2021-05-06,IN,115,0.1,17.0,5.0,163.99,May
3025,2019-05-07,Hyderabad,o3,6.0,0507,May,1801,2020-05-07,9.3,May,203049,2021-05-07,IN,118,0.5,16.1,4.5,145.95,May
3026,2019-05-08,Hyderabad,o3,16.2,0508,May,1745,2020-05-08,9.7,May,202979,2021-05-08,IN,114,0.9,16.0,5.4,119.17,May
3027,2019-05-09,Hyderabad,o3,14.3,0509,May,1807,2020-05-09,10.2,May,202961,2021-05-09,IN,118,0.1,19.2,4.4,172.88,May
3028,2019-05-10,Hyderabad,o3,13.7,0510,May,1722,2020-05-10,8.4,May,203035,2021-05-10,IN,114,0.1,23.5,5.2,186.24,May
3029,2019-05-11,Hyderabad,o3,21.5,0511,May,1794,2020-05-11,8.9,May,202980,2021-05-11,IN,111,0.2,19.0,6.2,248.98,May
3030,2019-05-12,Hyderabad,o3,23.7,0512,May,1763,2020-05-12,8.1,May,202944,2021-05-12,IN,115,0.1,22.3,7.1,355.12,May
3031,2019-05-13,Hyderabad,o3,24.5,0513,May,1725,2020-05-13,9.1,May,203065,2021-05-13,IN,108,0.2,24.9,7.1,316.3,May
3032,2019-05-14,Hyderabad,o3,25.6,0514,May,1711,2020-05-14,8.8,May,203031,2021-05-14,IN,116,0.1,19.0,6.2,214.52,May
3033,2019-05-15,Hyderabad,o3,18.7,0515,May,1764,2020-05-15,9.2,May,202928,2021-05-15,IN,117,0.1,14.7,5.1,64.22,May
3034,2019-05-16,Hyderabad,o3,15.9,0516,May,1726,2020-05-16,10.5,May,203081,2021-05-16,IN,111,0.8,23.8,5.7,118.99,May
3035,2019-05-17,Hyderabad,o3,18.6,0517,May,1802,2020-05-17,10.7,May,203002,2021-05-17,IN,97,0.2,27.9,5.3,213.0,May
3036,2019-05-18,Hyderabad,o3,16.2,0518,May,1783,2020-05-18,12.7,May,202919,2021-05-18,IN,103,0.2,15.1,5.9,127.69,May
3037,2019-05-19,Hyderabad,o3,17.2,0519,May,1746,2020-05-19,11.9,May,202939,2021-05-19,IN,116,0.1,15.4,5.7,102.98,May
3038,2019-05-20,Hyderabad,o3,21.0,0520,May,1723,2020-05-20,10.7,May,203015,2021-05-20,IN,113,0.3,14.7,5.4,107.38,May
3039,2019-05-21,Hyderabad,o3,22.9,0521,May,1788,2020-05-21,11.0,May,202940,2021-05-21,IN,106,0.2,20.8,6.0,300.1,May
3040,2019-05-22,Hyderabad,o3,24.5,0522,May,1765,2020-05-22,9.7,May,203024,2021-05-22,IN,102,0.1,20.5,6.3,380.2,May
3041,2019-05-23,Hyderabad,o3,22.4,0523,May,1803,2020-05-23,12.5,May,203007,2021-05-23,IN,66,0.1,23.9,6.5,603.35,May
3042,2019-05-24,Hyderabad,o3,23.0,0524,May,1789,2020-05-24,13.9,May,203036,2021-05-24,IN,105,0.1,21.9,7.5,364.01,May
3043,2019-05-25,Hyderabad,o3,17.0,0525,May,1808,2020-05-25,11.5,May,202998,2021-05-25,IN,110,0.2,23.3,7.1,378.29,May
3044,2019-05-26,Hyderabad,o3,14.5,0526,May,1727,2020-05-26,12.0,May,203057,2021-05-26,IN,114,0.3,19.1,6.6,296.87,May
3045,2019-05-27,Hyderabad,o3,14.9,0527,May,1747,2020-05-27,13.7,May,203076,2021-05-27,IN,117,0.1,19.3,6.2,250.75,May
3046,2019-05-28,Hyderabad,o3,17.8,0528,May,1733,2020-05-28,10.7,May,202920,2021-05-28,IN,116,0.1,22.4,6.2,249.13,May
3047,2019-05-29,Hyderabad,o3,17.8,0529,May,1752,2020-05-29,10.5,May,203016,2021-05-29,IN,95,0.4,17.1,6.5,248.91,May
3048,2019-05-30,Hyderabad,o3,21.7,0530,May,1804,2020-05-30,10.8,May,203050,2021-05-30,IN,96,0.3,21.2,8.0,361.51,May
3049,2019-05-31,Hyderabad,o3,19.1,0531,May,1712,2020-05-31,8.1,May,202999,2021-05-31,IN,109,0.5,19.8,6.8,307.25,May
3050,2019-06-01,Hyderabad,o3,21.5,0601,June,1776,2020-06-01,9.8,June,202972,2021-06-01,IN,115,0.2,15.9,6.7,177.97,June
3051,2019-06-02,Hyderabad,o3,16.7,0602,June,1777,2020-06-02,8.7,June,202945,2021-06-02,IN,96,0.1,18.7,6.0,217.3,June
3052,2019-06-03,Hyderabad,o3,15.4,0603,June,1766,2020-06-03,7.3,June,202933,2021-06-03,IN,110,0.2,26.1,6.0,296.42,June
3053,2019-06-04,Hyderabad,o3,19.8,0604,June,1796,2020-06-04,8.6,June,203069,2021-06-04,IN,115,0.1,18.2,5.1,179.35,June
3054,2019-06-05,Hyderabad,o3,16.8,0605,June,1734,2020-06-05,7.5,June,203003,2021-06-05,IN,115,0.1,31.8,5.7,233.27,June
3055,2019-06-06,Hyderabad,o3,18.5,0606,June,1753,2020-06-06,6.8,June,203025,2021-06-06,IN,111,0.2,17.2,6.1,174.12,June
3056,2019-06-07,Hyderabad,o3,26.2,0607,June,1784,2020-06-07,6.5,June,202946,2021-06-07,IN,116,0.1,14.8,6.1,143.98,June
3057,2019-06-08,Hyderabad,o3,21.0,0608,June,1719,2020-06-08,6.1,June,202952,2021-06-08,IN,116,0.1,13.1,5.3,128.61,June
3058,2019-06-09,Hyderabad,o3,19.9,0609,June,1762,2020-06-09,7.7,June,203017,2021-06-09,IN,116,0.1,15.2,5.2,92.09,June
3059,2019-06-10,Hyderabad,o3,20.5,0610,June,1735,2020-06-10,6.5,June,202915,2021-06-10,IN,105,0.3,15.9,5.6,100.18,June
3060,2019-06-11,Hyderabad,o3,15.6,0611,June,1750,2020-06-11,5.6,June,203077,2021-06-11,IN,92,0.2,15.8,5.2,92.17,June
3061,2019-06-12,Hyderabad,o3,14.9,0612,June,1720,2020-06-12,7.2,June,202953,2021-06-12,IN,77,0.3,15.3,5.2,106.72,June
3062,2019-06-13,Hyderabad,o3,11.4,0613,June,1713,2020-06-13,7.5,June,203032,2021-06-13,IN,72,0.1,18.2,6.0,212.42,June
3063,2019-06-14,Hyderabad,o3,10.2,0614,June,1797,2020-06-14,7.8,June,202995,2021-06-14,IN,96,0.1,14.9,5.9,118.92,June
3064,2019-06-15,Hyderabad,o3,10.1,0615,June,1714,2020-06-15,7.0,June,202938,2021-06-15,IN,116,0.1,14.9,5.0,99.2,June
3065,2019-06-16,Hyderabad,o3,11.1,0616,June,1728,2020-06-16,6.4,June,203054,2021-06-16,IN,17,0.1,18.1,4.4,244.6,June
3066,2019-12-28,Hyderabad,o3,12.6,1228,December,111059,2020-12-28,11.2,December,202964,2020-12-28,IN,120,1.7,51.4,11.2,1521.09,December
3067,2019-12-29,Hyderabad,o3,12.4,1229,December,111044,2020-12-29,14.1,December,203045,2020-12-29,IN,120,4.7,55.0,14.1,1617.05,December
3068,2019-12-30,Hyderabad,o3,14.8,1230,December,186185,2019-12-30,14.8,December,202981,2020-12-30,IN,113,4.8,48.1,15.7,1507.77,December
3069,2019-12-30,Hyderabad,o3,14.8,1230,December,111025,2020-12-30,15.7,December,202981,2020-12-30,IN,113,4.8,48.1,15.7,1507.77,December
3070,2018-12-31,Kolkata,o3,8.8,1231,December,205832,2019-12-31,5.1,December,241044,2020-12-31,IN,239,0.9,75.1,7.0,1982.88,December
3071,2018-12-31,Kolkata,o3,8.8,1231,December,132793,2020-12-31,7.0,December,241044,2020-12-31,IN,239,0.9,75.1,7.0,1982.88,December
3072,2019-12-31,Kolkata,o3,5.1,1231,December,205832,2019-12-31,5.1,December,241044,2020-12-31,IN,239,0.9,75.1,7.0,1982.88,December
3073,2019-12-31,Kolkata,o3,5.1,1231,December,132793,2020-12-31,7.0,December,241044,2020-12-31,IN,239,0.9,75.1,7.0,1982.88,December
3074,2019-01-01,Kolkata,o3,2.5,0101,January,205851,2020-01-01,5.1,January,241084,2021-01-01,IN,240,0.9,46.0,8.2,1538.38,January
3075,2019-01-01,Kolkata,o3,2.5,0101,January,132823,2021-01-01,8.2,January,241084,2021-01-01,IN,240,0.9,46.0,8.2,1538.38,January
3076,2020-01-01,Kolkata,o3,5.1,0101,January,205851,2020-01-01,5.1,January,241084,2021-01-01,IN,240,0.9,46.0,8.2,1538.38,January
3077,2020-01-01,Kolkata,o3,5.1,0101,January,132823,2021-01-01,8.2,January,241084,2021-01-01,IN,240,0.9,46.0,8.2,1538.38,January
3078,2019-01-02,Kolkata,o3,2.6,0102,January,205804,2020-01-02,4.8,January,241106,2021-01-02,IN,233,0.9,121.0,5.6,2977.79,January
3079,2019-01-02,Kolkata,o3,2.6,0102,January,132824,2021-01-02,5.6,January,241106,2021-01-02,IN,233,0.9,121.0,5.6,2977.79,January
3080,2020-01-02,Kolkata,o3,4.8,0102,January,205804,2020-01-02,4.8,January,241106,2021-01-02,IN,233,0.9,121.0,5.6,2977.79,January
3081,2020-01-02,Kolkata,o3,4.8,0102,January,132824,2021-01-02,5.6,January,241106,2021-01-02,IN,233,0.9,121.0,5.6,2977.79,January
3082,2019-01-03,Kolkata,o3,2.3,0103,January,205847,2020-01-03,5.0,January,240990,2021-01-03,IN,212,0.8,54.1,4.3,1928.6,January
3083,2019-01-03,Kolkata,o3,2.3,0103,January,132794,2021-01-03,4.3,January,240990,2021-01-03,IN,212,0.8,54.1,4.3,1928.6,January
3084,2020-01-03,Kolkata,o3,5.0,0103,January,205847,2020-01-03,5.0,January,240990,2021-01-03,IN,212,0.8,54.1,4.3,1928.6,January
3085,2020-01-03,Kolkata,o3,5.0,0103,January,132794,2021-01-03,4.3,January,240990,2021-01-03,IN,212,0.8,54.1,4.3,1928.6,January
3086,2019-01-04,Kolkata,o3,4.0,0104,January,205805,2020-01-04,3.1,January,241017,2021-01-04,IN,225,0.8,112.2,4.6,2436.29,January
3087,2020-01-04,Kolkata,o3,3.1,0104,January,205805,2020-01-04,3.1,January,241017,2021-01-04,IN,225,0.8,112.2,4.6,2436.29,January
3088,2019-01-05,Kolkata,o3,2.7,0105,January,205833,2020-01-05,2.5,January,240971,2021-01-05,IN,240,0.6,120.0,5.3,2383.74,January
3089,2020-01-05,Kolkata,o3,2.5,0105,January,205833,2020-01-05,2.5,January,240971,2021-01-05,IN,240,0.6,120.0,5.3,2383.74,January
3090,2019-01-06,Kolkata,o3,2.9,0106,January,205812,2020-01-06,4.4,January,240993,2021-01-06,IN,240,0.6,116.3,4.4,3406.89,January
3091,2019-01-07,Kolkata,o3,2.3,0107,January,205793,2020-01-07,6.0,January,241034,2021-01-07,IN,240,0.7,78.0,5.0,2505.11,January
3092,2019-01-08,Kolkata,o3,2.5,0108,January,205881,2020-01-08,5.1,January,240972,2021-01-08,IN,238,0.6,97.4,5.0,1747.42,January
3093,2019-01-09,Kolkata,o3,2.5,0109,January,205852,2020-01-09,4.6,January,240950,2021-01-09,IN,240,0.9,58.5,12.2,1790.02,January
3094,2019-01-10,Kolkata,o3,2.9,0110,January,205882,2020-01-10,5.6,January,240994,2021-01-10,IN,239,0.8,40.6,9.3,1190.16,January
3095,2019-01-11,Kolkata,o3,5.1,0111,January,205788,2020-01-11,7.5,January,241085,2021-01-11,IN,227,0.8,73.3,7.9,1447.88,January
3096,2019-01-12,Kolkata,o3,2.7,0112,January,205834,2020-01-12,7.0,January,241100,2021-01-12,IN,213,1.3,160.4,17.8,2420.96,January
3097,2019-01-13,Kolkata,o3,2.9,0113,January,205824,2020-01-13,7.6,January,240951,2021-01-13,IN,208,4.6,100.1,22.0,1472.54,January
3098,2019-01-14,Kolkata,o3,2.4,0114,January,205796,2020-01-14,5.9,January,241029,2021-01-14,IN,214,4.2,126.7,18.1,1905.48,January
3099,2019-01-15,Kolkata,o3,4.0,0115,January,205859,2020-01-15,6.7,January,241038,2021-01-15,IN,227,2.0,61.2,16.7,1751.19,January
3100,2019-01-16,Kolkata,o3,7.0,0116,January,205860,2020-01-16,6.8,January,241069,2021-01-16,IN,238,1.4,104.2,14.1,1961.02,January
3101,2019-01-17,Kolkata,o3,2.6,0117,January,205848,2020-01-17,6.2,January,241024,2021-01-17,IN,240,2.3,55.9,11.9,1386.61,January
3102,2019-01-18,Kolkata,o3,3.8,0118,January,205809,2020-01-18,5.9,January,240952,2021-01-18,IN,236,0.8,104.5,7.0,1871.05,January
3103,2019-01-19,Kolkata,o3,2.3,0119,January,205883,2020-01-19,8.1,January,241112,2021-01-19,IN,232,0.6,109.1,9.9,2475.11,January
3104,2019-01-20,Kolkata,o3,2.3,0120,January,205875,2020-01-20,12.3,January,241007,2021-01-20,IN,240,0.7,77.9,8.5,1062.75,January
3105,2019-01-21,Kolkata,o3,2.2,0121,January,205813,2020-01-21,7.9,January,241090,2021-01-21,IN,240,1.1,51.3,11.1,1466.83,January
3106,2019-01-22,Kolkata,o3,2.2,0122,January,205794,2020-01-22,6.4,January,241070,2021-01-22,IN,240,1.5,127.7,12.7,2501.35,January
3107,2019-01-23,Kolkata,o3,2.2,0123,January,205827,2020-01-23,6.8,January,241086,2021-01-23,IN,222,0.9,48.5,8.1,1124.89,January
3108,2019-01-24,Kolkata,o3,2.6,0124,January,205806,2020-01-24,6.8,January,241001,2021-01-24,IN,168,0.8,58.6,13.8,1908.97,January
3109,2019-01-25,Kolkata,o3,3.4,0125,January,205799,2020-01-25,9.0,January,241051,2021-01-25,IN,239,0.9,99.0,11.9,1487.9,January
3110,2019-01-26,Kolkata,o3,7.5,0126,January,205828,2020-01-26,6.9,January,241087,2021-01-26,IN,238,0.7,37.0,8.0,696.48,January
3111,2019-01-27,Kolkata,o3,4.5,0127,January,205829,2020-01-27,6.5,January,240963,2021-01-27,IN,238,0.7,71.1,11.6,1432.53,January
3112,2019-01-28,Kolkata,o3,6.9,0128,January,205789,2020-01-28,11.4,January,241064,2021-01-28,IN,235,0.7,67.9,13.5,1810.55,January
3113,2019-01-29,Kolkata,o3,7.0,0129,January,205820,2020-01-29,17.1,January,241052,2021-01-29,IN,223,0.6,139.0,8.0,2585.54,January
3114,2019-01-30,Kolkata,o3,5.7,0130,January,205800,2020-01-30,10.7,January,241008,2021-01-30,IN,240,0.7,106.9,7.1,1805.65,January
3115,2019-01-31,Kolkata,o3,4.4,0131,January,205876,2020-01-31,8.6,January,241101,2021-01-31,IN,238,1.6,66.7,13.9,2235.6,January
3116,2019-02-01,Kolkata,o3,3.0,0201,February,205877,2020-02-01,10.0,February,240959,2021-02-01,IN,227,0.8,114.4,9.7,3137.56,February
3117,2019-02-02,Kolkata,o3,2.3,0202,February,205869,2020-02-02,8.9,February,241078,2021-02-02,IN,240,0.7,99.4,4.5,3000.03,February
3118,2019-02-03,Kolkata,o3,2.5,0203,February,205821,2020-02-03,10.1,February,241018,2021-02-03,IN,240,0.7,66.5,4.3,2614.65,February
3119,2019-02-04,Kolkata,o3,2.0,0204,February,205810,2020-02-04,6.7,February,241095,2021-02-04,IN,236,0.6,99.7,4.2,2737.96,February
3120,2019-02-05,Kolkata,o3,2.9,0205,February,205797,2020-02-05,10.1,February,241113,2021-02-05,IN,238,0.6,113.1,4.1,2293.21,February
3121,2019-02-06,Kolkata,o3,3.0,0206,February,205849,2020-02-06,6.9,February,241039,2021-02-06,IN,240,0.8,73.9,12.9,1629.97,February
3122,2019-02-07,Kolkata,o3,5.3,0207,February,205790,2020-02-07,9.0,February,241053,2021-02-07,IN,239,0.8,39.4,15.0,1220.23,February
3123,2019-02-08,Kolkata,o3,16.0,0208,February,205795,2020-02-08,6.1,February,241045,2021-02-08,IN,225,0.7,95.2,8.7,2160.03,February
3124,2019-02-09,Kolkata,o3,17.0,0209,February,205843,2020-02-09,6.6,February,241102,2021-02-09,IN,238,0.7,80.6,5.5,2861.8,February
3125,2019-02-10,Kolkata,o3,12.6,0210,February,205791,2020-02-10,6.6,February,240953,2021-02-10,IN,196,0.7,120.5,6.8,5960.1,February
3126,2019-02-11,Kolkata,o3,12.2,0211,February,205861,2020-02-11,6.8,February,240960,2021-02-11,IN,216,0.7,98.7,9.6,2391.95,February
3127,2019-02-12,Kolkata,o3,6.4,0212,February,205822,2020-02-12,5.4,February,241107,2021-02-12,IN,240,0.8,66.9,7.4,2891.76,February
3128,2019-02-13,Kolkata,o3,5.7,0213,February,205830,2020-02-13,6.3,February,240961,2021-02-13,IN,240,2.0,65.7,6.2,2841.89,February
3129,2019-02-14,Kolkata,o3,4.3,0214,February,205854,2020-02-14,7.5,February,241074,2021-02-14,IN,240,3.1,61.5,10.9,1687.92,February
3130,2019-02-15,Kolkata,o3,6.0,0215,February,205866,2020-02-15,8.0,February,241009,2021-02-15,IN,240,2.3,104.0,9.1,2218.08,February
3131,2019-02-16,Kolkata,o3,8.7,0216,February,205870,2020-02-16,6.8,February,240946,2021-02-16,IN,231,2.2,69.3,8.7,2572.62,February
3132,2019-02-17,Kolkata,o3,9.0,0217,February,205825,2020-02-17,7.1,February,241019,2021-02-17,IN,240,2.2,55.5,7.1,947.84,February
3133,2019-02-18,Kolkata,o3,10.3,0218,February,205855,2020-02-18,7.7,February,241103,2021-02-18,IN,231,2.2,112.3,6.0,3456.86,February
3134,2019-02-19,Kolkata,o3,11.9,0219,February,205792,2020-02-19,9.2,February,241091,2021-02-19,IN,222,2.5,75.4,7.7,1617.55,February
3135,2019-02-20,Kolkata,o3,8.7,0220,February,205831,2020-02-20,11.7,February,241058,2021-02-20,IN,235,2.2,93.3,8.7,1339.06,February
3136,2019-02-21,Kolkata,o3,3.7,0221,February,205814,2020-02-21,6.0,February,241054,2021-02-21,IN,239,2.2,56.1,3.9,2363.78,February
3137,2019-02-22,Kolkata,o3,6.5,0222,February,205871,2020-02-22,10.7,February,241114,2021-02-22,IN,240,2.4,101.1,7.8,5413.1,February
3138,2019-02-23,Kolkata,o3,7.5,0223,February,205815,2020-02-23,8.6,February,240980,2021-02-23,IN,240,2.4,72.1,12.3,2788.93,February
3139,2019-02-24,Kolkata,o3,11.6,0224,February,205840,2020-02-24,5.6,February,241059,2021-02-24,IN,239,2.8,100.2,10.6,4371.14,February
3140,2019-02-25,Kolkata,o3,10.9,0225,February,205826,2020-02-25,6.1,February,241046,2021-02-25,IN,239,2.4,85.2,16.5,3273.61,February
3141,2019-02-26,Kolkata,o3,8.5,0226,February,205807,2020-02-26,8.0,February,241047,2021-02-26,IN,225,1.5,82.8,15.7,3465.61,February
3142,2019-02-27,Kolkata,o3,10.4,0227,February,205878,2020-02-27,9.8,February,240973,2021-02-27,IN,207,1.6,55.4,13.1,2044.92,February
3143,2019-02-28,Kolkata,o3,10.1,0228,February,205816,2020-02-28,12.7,February,241020,2021-02-28,IN,240,4.4,69.4,16.4,2087.38,February
3144,2019-03-01,Kolkata,o3,9.0,0301,March,205867,2020-03-01,7.7,March,241048,2021-03-01,IN,240,2.3,94.2,13.1,1951.02,March
3145,2019-03-02,Kolkata,o3,8.2,0302,March,205844,2020-03-02,8.7,March,241010,2021-03-02,IN,235,0.8,123.5,9.6,2313.6,March
3146,2019-03-03,Kolkata,o3,5.5,0303,March,205811,2020-03-03,8.7,March,241025,2021-03-03,IN,214,0.1,123.6,12.0,5586.44,March
3147,2019-03-04,Kolkata,o3,9.2,0304,March,205845,2020-03-04,12.5,March,241021,2021-03-04,IN,237,0.2,112.7,16.2,6481.41,March
3148,2019-03-05,Kolkata,o3,9.1,0305,March,205853,2020-03-05,8.6,March,241011,2021-03-05,IN,222,3.0,106.6,14.4,2714.64,March
3149,2019-03-06,Kolkata,o3,8.3,0306,March,205841,2020-03-06,7.2,March,241060,2021-03-06,IN,216,0.3,100.1,14.9,3433.05,March
3150,2019-03-07,Kolkata,o3,10.4,0307,March,205817,2020-03-07,9.1,March,240962,2021-03-07,IN,215,0.5,84.2,15.7,2416.96,March
3151,2019-03-08,Kolkata,o3,5.6,0308,March,205856,2020-03-08,7.6,March,241004,2021-03-08,IN,205,1.0,130.8,16.4,3503.32,March
3152,2019-03-09,Kolkata,o3,8.8,0309,March,205857,2020-03-09,12.0,March,241030,2021-03-09,IN,223,0.1,159.7,7.0,1781.47,March
3153,2019-03-10,Kolkata,o3,7.4,0310,March,205879,2020-03-10,15.8,March,241071,2021-03-10,IN,238,0.1,138.4,6.1,1916.57,March
3154,2019-03-11,Kolkata,o3,4.5,0311,March,205872,2020-03-11,18.0,March,241065,2021-03-11,IN,235,0.1,42.8,6.3,505.9,March
3155,2019-03-12,Kolkata,o3,9.5,0312,March,205787,2020-03-12,11.1,March,241005,2021-03-12,IN,231,0.1,142.2,5.4,1858.0,March
3156,2019-03-13,Kolkata,o3,7.5,0313,March,205818,2020-03-13,9.2,March,240999,2021-03-13,IN,235,0.3,97.6,11.1,1761.99,March
3157,2019-03-14,Kolkata,o3,12.3,0314,March,205858,2020-03-14,22.3,March,240974,2021-03-14,IN,240,0.1,76.2,12.4,3391.3,March
3158,2019-03-15,Kolkata,o3,11.9,0315,March,205862,2020-03-15,14.4,March,241031,2021-03-15,IN,235,1.3,129.9,19.4,4424.7,March
3159,2019-03-16,Kolkata,o3,12.5,0316,March,205801,2020-03-16,11.6,March,241055,2021-03-16,IN,238,0.8,63.6,12.9,2341.05,March
3160,2019-03-17,Kolkata,o3,17.2,0317,March,205868,2020-03-17,14.6,March,240983,2021-03-17,IN,237,0.1,109.2,12.4,3529.63,March
3161,2019-03-18,Kolkata,o3,9.8,0318,March,205842,2020-03-18,12.6,March,240981,2021-03-18,IN,240,0.8,68.0,10.5,2124.97,March
3162,2019-03-19,Kolkata,o3,12.5,0319,March,205835,2020-03-19,15.5,March,240954,2021-03-19,IN,240,1.2,115.1,8.6,4643.42,March
3163,2019-03-20,Kolkata,o3,8.5,0320,March,205802,2020-03-20,19.9,March,240964,2021-03-20,IN,240,2.1,97.1,10.8,4133.37,March
3164,2019-03-21,Kolkata,o3,14.1,0321,March,205863,2020-03-21,17.7,March,241088,2021-03-21,IN,240,2.1,103.9,13.5,3860.83,March
3165,2019-03-22,Kolkata,o3,9.6,0322,March,205864,2020-03-22,22.2,March,240995,2021-03-22,IN,240,2.1,184.1,13.6,4728.55,March
3166,2019-03-23,Kolkata,o3,6.5,0323,March,205873,2020-03-23,16.2,March,241081,2021-03-23,IN,240,1.9,154.3,17.0,4462.44,March
3167,2019-03-24,Kolkata,o3,10.0,0324,March,205819,2020-03-24,13.8,March,241066,2021-03-24,IN,230,4.6,96.1,16.1,2372.02,March
3168,2019-03-25,Kolkata,o3,8.2,0325,March,205836,2020-03-25,12.5,March,241040,2021-03-25,IN,221,2.6,107.9,10.6,2492.71,March
