Date,Country,City,Specie,count,min,max,median,variance
13/06/2017,IN,Bengaluru,co,142,0.6,21,4.9,135.18
14/06/2017,IN,Bengaluru,co,144,0.2,21,4.9,114.87
15/06/2017,IN,Bengaluru,co,142,0.6,31.8,4.4,200.38
16/06/2017,IN,Bengaluru,co,144,2,18.1,4.4,107.27
17/06/2017,IN,Bengaluru,co,140,1.1,29.7,3.8,210.02
18/06/2017,IN,Bengaluru,co,144,0.6,14.3,4,98.98
19/06/2017,IN,Bengaluru,co,144,1,21,3.8,141.94
20/06/2017,IN,Bengaluru,co,132,1.3,17.4,3.8,117.74
21/06/2017,IN,Bengaluru,co,122,1,14.7,4.6,102.61
22/06/2017,IN,Bengaluru,co,144,0.2,19.6,3.5,131.4
23/06/2017,IN,Bengaluru,co,143,0.4,15.2,3.5,116.09
24/06/2017,IN,Bengaluru,co,144,0.5,14.9,3.3,106.78
25/06/2017,IN,Bengaluru,co,144,0.4,13.4,3.1,91.19
26/06/2017,IN,Bengaluru,co,143,0.4,14.7,3.1,88.73
27/06/2017,IN,Bengaluru,co,144,0.6,45.6,3.5,324.83
28/06/2017,IN,Bengaluru,co,123,0.8,14.5,3.5,87.89
29/06/2017,IN,Bengaluru,co,130,0.4,15.2,3.4,97.12
30/06/2017,IN,Bengaluru,co,143,1.1,20.3,3.5,123.98
01/07/2017,IN,Bengaluru,co,130,1.3,15.4,3.2,136.83
02/07/2017,IN,Bengaluru,co,142,0.6,38.4,3.2,213.04
01/01/2017,IN,Chandigarh,co,20,1.9,3.7,2.6,3.05
03/01/2017,IN,Chandigarh,co,8,2,6,2.4,25.45
04/01/2017,IN,Chandigarh,co,24,1.7,4.6,3.3,6.92
05/01/2017,IN,Chandigarh,co,24,1,5.8,2.8,15.54
06/01/2017,IN,Chandigarh,co,24,1.5,5.5,2.6,12.88
07/01/2017,IN,Chandigarh,co,24,1.5,5.7,3.1,15.95
08/01/2017,IN,Chandigarh,co,24,1.7,4.6,2.9,7.7
09/01/2017,IN,Chandigarh,co,24,1.5,7.3,3.3,22.08
10/01/2017,IN,Chandigarh,co,24,2.2,8.2,4.6,25.11
11/01/2017,IN,Chandigarh,co,22,4,5.7,4.7,2.76
12/01/2017,IN,Chandigarh,co,24,3.5,4.4,4,0.58
13/01/2017,IN,Chandigarh,co,24,2.9,7.6,4.4,22.09
14/01/2017,IN,Chandigarh,co,24,2.2,6,3.7,9.07
15/01/2017,IN,Chandigarh,co,24,1.9,6.2,3.8,20.19
16/01/2017,IN,Chandigarh,co,24,2.2,8.4,4.4,22.13
17/01/2017,IN,Chandigarh,co,24,2.2,8.4,3.7,43.38
18/01/2017,IN,Chandigarh,co,22,2.6,6.9,4.4,15.09
19/01/2017,IN,Chandigarh,co,24,2,6.7,4.7,19.65
20/01/2017,IN,Chandigarh,co,23,2.8,7.8,4,15.98
21/01/2017,IN,Chandigarh,co,24,2.8,7.6,4.2,17.12
22/01/2017,IN,Chandigarh,co,24,1.9,8.7,4.4,40.15
23/01/2017,IN,Chandigarh,co,24,2.2,6,4.4,9.43
24/01/2017,IN,Chandigarh,co,23,2,6,4,6.57
25/01/2017,IN,Chandigarh,co,10,1.5,16.3,3.1,186.32
26/01/2017,IN,Chandigarh,co,6,14.3,35.5,34.7,720.58
27/01/2017,IN,Chandigarh,co,24,1.9,35.5,2.8,852.14
28/01/2017,IN,Chandigarh,co,24,1.3,4.6,2.4,11.53
29/01/2017,IN,Chandigarh,co,24,1.5,5.1,2,14.4
