city,date,pm25,pm10,o3,no2,so2,co
patiala,06-08-2020,76,28,6,4,1,6
patiala,07-08-2020,58,22,6,4,2,5
patiala,08-08-2020,42,36,12,4,1,5
patiala,09-08-2020,65,44,10,4,1,5
patiala,10-08-2020,82,44,10,4,2,5
patiala,11-08-2020,80,35,8,4,1,4
patiala,12-08-2020,68,30,12,3,1,4
patiala,13-08-2020,43,21,8,4,1,4
patiala,14-08-2020,40,26,8,4,1,4
patiala,15-08-2020,55,32,11,4,3,5
patiala,16-08-2020,61,34,10,3,2,5
patiala,17-08-2020,64,34,16,3,2,6
patiala,18-08-2020,62,34,8,4,4,6
patiala,19-08-2020,61,20,6,4,1,6
patiala,20-08-2020,41,15,13,2,1,5
patiala,21-08-2020,35,15,7,5,3,6
patiala,22-08-2020,27,27,9,5,1,8
patiala,23-08-2020,47,19,10,4,1,8
patiala,24-08-2020,42,21,11,4,1,8
patiala,25-08-2020,51,26,12,4,1,7
patiala,26-08-2020,61,30,6,6,1,6
patiala,27-08-2020,57,22,4,5,4,6
patiala,28-08-2020,47,16,6,5,1,6
patiala,29-08-2020,39,32,7,5,1,6
patiala,30-08-2020,57,33,7,5,1,7
patiala,31-08-2020,60,23,10,4,1,7
patiala,01-09-2020,42,33,11,5,1,7
patiala,02-09-2020,60,34,10,5,1,9
patiala,03-09-2020,62,38,8,5,1,8
patiala,04-09-2020,71,34,9,5,1,10
patiala,05-09-2020,62,38,5,6,1,11
patiala,06-09-2020,70,25,2,4,2,7
patiala,07-09-2020,54,28,8,5,1,9
patiala,08-09-2020,63,45,14,5,1,7
patiala,09-09-2020,75,56,6,10,1,9
patiala,10-09-2020,82,58,7,14,2,12
patiala,11-09-2020,97,62,14,4,2,6
patiala,12-09-2020,91,67,14,5,1,7
patiala,13-09-2020,103,66,13,4,1,8
patiala,14-09-2020,110,68,14,23,1,9
patiala,15-09-2020,105,73,9,57,1,10
patiala,16-09-2020,121,73,13,6,1,11
patiala,17-09-2020,116,65,12,4,1,10
patiala,18-09-2020,98,61,13,5,1,9
patiala,19-09-2020,93,66,12,5,1,8
patiala,20-09-2020,105,73,13,5,1,7
patiala,21-09-2020,123,76,17,4,1,7
patiala,22-09-2020,121,61,10,4,1,7
patiala,23-09-2020,95,57,12,4,1,7
patiala,24-09-2020,82,59,10,4,1,7
patiala,25-09-2020,98,95,13,5,1,6
patiala,26-09-2020,129,61,12,4,1,5
patiala,27-09-2020,99,62,11,3,1,5
patiala,28-09-2020,90,85,17,3,1,6
patiala,29-09-2020,134,90,16,6,1,7
patiala,30-09-2020,148,82,19,9,2,9
patiala,01-10-2020,132,82,19,11,3,9
patiala,02-10-2020,131,70,20,9,2,8
patiala,03-10-2020,127,45,21,8,2,8
patiala,04-10-2020,129,52,22,8,1,8
patiala,05-10-2020,106,70,23,8,2,8
patiala,06-10-2020,117,87,25,5,2,8
patiala,07-10-2020,123,85,25,3,2,8
patiala,08-10-2020,125,89,24,3,2,8
patiala,09-10-2020,120,82,25,4,2,8
patiala,10-10-2020,112,86,23,7,2,8
patiala,11-10-2020,123,87,24,5,2,7
patiala,12-10-2020,124,87,25,5,1,8
patiala,13-10-2020,125,96,24,6,2,9
patiala,14-10-2020,144,103,24,8,2,11
patiala,15-10-2020,151,90,20,9,2,13
patiala,16-10-2020,127,88,28,11,2,13
patiala,17-10-2020,126,87,33,10,4,13
patiala,18-10-2020,123,106,33,16,3,14
patiala,19-10-2020,145,111,29,16,5,12
patiala,20-10-2020,149,98,25,9,3,8
patiala,21-10-2020,140,94,29,6,4,7
patiala,22-10-2020,132,98,29,7,4,7
patiala,23-10-2020,144,121,24,7,3,9
patiala,24-10-2020,160,141,30,6,4,8
patiala,25-10-2020,169,135,30,9,2,9
patiala,26-10-2020,168,118,23,8,3,6
patiala,27-10-2020,157,126,28,7,6,8
patiala,28-10-2020,158,143,29,10,4,10
patiala,29-10-2020,174,154,27,13,5,9
patiala,30-10-2020,174,178,25,13,5,9
patiala,31-10-2020,184,157,30,13,7,9
patiala,01-11-2020,175,182,27,15,6,11
patiala,02-11-2020,196,163,20,32,6,12
patiala,03-11-2020,185,193,14,21,5,13
patiala,04-11-2020,195,200,22,22,6,13
patiala,05-11-2020,201,243,19,18,5,16
patiala,06-11-2020,209,161,14,26,4,9
patiala,07-11-2020,183,194,23,21,7,11
patiala,08-11-2020,205,205,26,13,6,13
patiala,09-11-2020,216,140,18,21,4,9
patiala,10-11-2020,185,146,25,21,6,11
patiala,11-11-2020,172,118,17,13,3,11
patiala,12-11-2020,171,148,17,19,3,20
patiala,13-11-2020,178,163,17,29,6,14
patiala,14-11-2020,185,233,18,28,9,15
patiala,15-11-2020,230,159,27,16,5,15
patiala,16-11-2020,193,39,14,12,1,13
patiala,17-11-2020,75,55,13,12,4,10
patiala,18-11-2020,102,64,21,15,3,11
patiala,19-11-2020,105,92,21,12,4,12
patiala,20-11-2020,152,85,25,6,3,10
patiala,21-11-2020,133,63,23,6,4,10
patiala,22-11-2020,104,72,23,6,4,11
patiala,23-11-2020,132,106,13,6,5,14
patiala,24-11-2020,162,118,13,6,5,16
patiala,25-11-2020,169,145,1,7,2,7
patiala,26-11-2020,185,,,,,
hisar,16-06-2019,,74,29,5,12,2
hisar,17-06-2019,126,62,33,8,15,3
hisar,18-06-2019,104,50,47,6,17,2
hisar,19-06-2019,105,104,39,11,18,4
hisar,20-06-2019,162,103,42,11,15,3
hisar,21-06-2019,128,76,50,12,9,4
hisar,22-06-2019,138,94,65,14,9,4
hisar,23-06-2019,147,94,75,11,10,4
hisar,24-06-2019,153,70,42,10,10,4
hisar,25-06-2019,107,70,55,16,4,4
hisar,26-06-2019,134,69,54,14,6,4
hisar,27-06-2019,140,268,48,19,9,4
hisar,28-06-2019,165,143,41,18,10,3
hisar,29-06-2019,143,303,35,18,9,4
hisar,30-06-2019,178,176,41,14,9,3
hisar,01-07-2019,165,146,31,8,10,2
hisar,02-07-2019,151,203,50,7,11,3
hisar,03-07-2019,156,102,49,12,13,4
hisar,04-07-2019,151,81,21,8,14,3
hisar,05-07-2019,98,84,21,7,15,4
hisar,06-07-2019,120,75,26,8,18,3
hisar,07-07-2019,115,68,26,8,19,3
hisar,08-07-2019,112,114,21,7,20,3
hisar,09-07-2019,126,78,17,8,18,3
hisar,10-07-2019,135,104,14,12,15,4
hisar,11-07-2019,184,350,12,13,16,3
hisar,12-07-2019,231,257,10,8,17,2
hisar,13-07-2019,305,301,12,7,13,2
hisar,14-07-2019,235,327,15,6,5,2
hisar,15-07-2019,214,112,13,9,7,3
hisar,16-07-2019,141,58,22,9,8,2
hisar,17-07-2019,119,40,30,9,12,2
hisar,18-07-2019,85,53,21,10,8,3
hisar,19-07-2019,108,59,37,8,2,4
hisar,20-07-2019,98,74,37,10,4,4
hisar,21-07-2019,122,68,29,12,6,4
hisar,22-07-2019,131,65,30,11,9,3
hisar,23-07-2019,142,69,31,11,10,3
hisar,24-07-2019,130,68,24,9,11,1
hisar,25-07-2019,110,31,17,7,13,1
hisar,26-07-2019,64,45,17,9,13,1
hisar,27-07-2019,83,44,18,9,15,2
hisar,28-07-2019,83,42,17,8,16,1
hisar,29-07-2019,86,46,20,10,18,2
hisar,30-07-2019,85,57,22,10,19,2
hisar,31-07-2019,101,60,20,10,20,2
hisar,01-08-2019,106,60,27,10,22,2
hisar,02-08-2019,116,49,16,8,14,2
hisar,03-08-2019,68,54,23,9,4,2
hisar,04-08-2019,102,58,23,10,5,3
hisar,05-08-2019,125,63,22,11,3,3
hisar,06-08-2019,129,52,19,9,4,2
hisar,07-08-2019,92,54,21,11,6,3
hisar,08-08-2019,111,60,23,11,3,3
hisar,09-08-2019,96,63,16,10,3,2
hisar,10-08-2019,87,47,16,8,6,37
hisar,11-08-2019,74,50,18,9,8,2
hisar,12-08-2019,95,35,17,5,9,1
hisar,13-08-2019,62,52,17,4,11,1
hisar,14-08-2019,75,49,14,6,13,2
hisar,15-08-2019,93,49,19,7,14,2
hisar,16-08-2019,87,41,15,6,16,2
hisar,17-08-2019,83,24,12,7,17,2
hisar,18-08-2019,74,19,11,8,4,3
hisar,19-08-2019,40,54,21,8,8,2
hisar,20-08-2019,82,57,29,7,8,2
hisar,21-08-2019,87,76,27,8,5,1
hisar,22-08-2019,97,73,19,9,5,3
hisar,23-08-2019,92,73,26,4,3,1
hisar,24-08-2019,96,82,29,5,4,3
hisar,25-08-2019,135,70,30,8,6,3
hisar,26-08-2019,136,48,25,4,7,2
hisar,27-08-2019,92,56,28,6,9,3
hisar,28-08-2019,103,63,31,5,10,3
hisar,29-08-2019,122,64,29,7,12,3
hisar,30-08-2019,119,59,30,5,13,3
hisar,31-08-2019,116,66,44,7,10,4
hisar,01-09-2019,132,63,42,5,6,3
hisar,02-09-2019,117,59,36,5,8,4
hisar,03-09-2019,115,71,35,7,9,5
hisar,04-09-2019,130,71,34,6,10,4
hisar,05-09-2019,149,69,20,5,12,4
hisar,06-09-2019,131,62,22,6,13,3
hisar,07-09-2019,125,65,22,5,14,3
hisar,08-09-2019,127,63,20,5,15,3
hisar,09-09-2019,123,84,22,6,17,4
hisar,10-09-2019,148,105,26,6,19,4
hisar,11-09-2019,159,103,28,8,19,4
hisar,12-09-2019,166,103,36,8,17,4
hisar,13-09-2019,168,78,26,8,19,4
hisar,14-09-2019,156,67,28,4,21,4
hisar,15-09-2019,135,64,24,4,22,4
hisar,16-09-2019,122,82,31,5,24,5
hisar,17-09-2019,158,85,23,5,25,3
hisar,18-09-2019,149,85,32,7,23,4
hisar,19-09-2019,149,62,29,6,8,3
hisar,20-09-2019,114,63,29,7,2,4
hisar,21-09-2019,113,70,28,4,2,3
hisar,22-09-2019,127,64,29,6,5,3
hisar,23-09-2019,113,59,24,6,6,3
hisar,24-09-2019,109,59,27,6,8,2
hisar,25-09-2019,108,63,31,6,7,3
hisar,26-09-2019,101,58,25,7,1,3
hisar,27-09-2019,101,59,19,8,2,3
hisar,28-09-2019,113,57,27,8,4,3
hisar,29-09-2019,100,48,19,7,4,4
hisar,30-09-2019,73,52,29,7,2,3
hisar,01-10-2019,108,62,28,3,5,4
hisar,02-10-2019,126,70,29,3,6,4
hisar,03-10-2019,141,72,27,4,10,4
hisar,04-10-2019,138,51,24,2,7,2
hisar,05-10-2019,93,59,32,2,10,3
hisar,06-10-2019,104,81,35,3,13,4
hisar,07-10-2019,151,94,31,2,13,3
hisar,08-10-2019,134,65,33,2,12,3
hisar,09-10-2019,116,85,36,2,15,4
hisar,10-10-2019,141,90,36,2,18,4
hisar,11-10-2019,157,99,42,3,5,5
hisar,12-10-2019,167,114,45,3,6,5
hisar,13-10-2019,182,121,37,3,6,5
hisar,14-10-2019,185,123,40,3,7,6
hisar,15-10-2019,182,137,65,7,10,7
hisar,16-10-2019,180,164,66,16,8,11
hisar,17-10-2019,189,143,78,15,5,10
hisar,18-10-2019,204,135,62,7,3,7
hisar,19-10-2019,175,94,42,12,5,5
hisar,20-10-2019,167,86,33,11,6,4
hisar,21-10-2019,161,106,34,12,7,5
hisar,22-10-2019,169,114,34,17,6,5
hisar,23-10-2019,169,122,34,17,7,6
hisar,24-10-2019,172,142,41,19,16,7
hisar,25-10-2019,203,163,36,20,18,10
hisar,26-10-2019,229,180,37,23,16,10
hisar,27-10-2019,230,239,35,27,17,13
hisar,28-10-2019,297,194,37,25,20,11
hisar,29-10-2019,293,199,31,24,15,11
hisar,30-10-2019,252,201,31,28,14,13
hisar,31-10-2019,235,227,29,26,9,15
hisar,01-11-2019,245,442,34,18,6,20
hisar,02-11-2019,447,777,5,21,2,31
hisar,03-11-2019,704,264,17,21,3,15
hisar,04-11-2019,344,288,22,17,5,14
hisar,05-11-2019,338,130,26,20,4,12
hisar,06-11-2019,194,119,21,3,6,7
hisar,07-11-2019,168,75,16,2,13,6
hisar,08-11-2019,149,86,26,2,11,7
hisar,09-11-2019,166,86,29,3,8,7
hisar,10-11-2019,161,100,31,4,7,9
hisar,11-11-2019,174,176,33,3,10,13
hisar,12-11-2019,265,518,26,3,11,23
hisar,13-11-2019,531,407,25,5,8,21
hisar,14-11-2019,441,238,19,7,7,15
hisar,15-11-2019,332,143,19,5,5,13
hisar,16-11-2019,249,113,19,5,3,9
hisar,17-11-2019,199,75,22,6,3,8
hisar,18-11-2019,156,77,23,6,2,10
hisar,19-11-2019,153,84,22,11,4,14
hisar,20-11-2019,161,172,30,13,17,18
hisar,21-11-2019,257,168,29,12,19,38
hisar,22-11-2019,251,145,30,10,12,51
hisar,23-11-2019,233,102,16,8,7,31
hisar,24-11-2019,180,113,17,10,7,8
hisar,25-11-2019,205,118,20,15,9,9
hisar,26-11-2019,195,102,14,19,8,5
hisar,27-11-2019,177,57,10,21,4,4
hisar,28-11-2019,140,53,12,13,10,3
hisar,29-11-2019,116,57,14,18,5,5
hisar,30-11-2019,129,88,20,24,5,7
hisar,01-12-2019,169,106,20,26,6,8
hisar,02-12-2019,173,109,17,28,7,9
hisar,03-12-2019,184,123,17,27,6,10
hisar,04-12-2019,190,123,15,31,13,16
hisar,05-12-2019,183,152,17,37,13,13
hisar,06-12-2019,229,145,12,42,11,20
hisar,07-12-2019,226,132,14,37,7,19
hisar,08-12-2019,203,125,15,38,7,19
hisar,09-12-2019,203,125,15,28,9,13
hisar,10-12-2019,208,167,9,53,20,11
hisar,11-12-2019,239,155,14,34,17,13
hisar,12-12-2019,244,137,9,26,10,13
hisar,13-12-2019,235,71,8,14,9,5
hisar,14-12-2019,161,60,8,13,2,8
hisar,15-12-2019,140,65,7,12,1,8
hisar,16-12-2019,156,56,9,9,1,7
hisar,17-12-2019,140,74,8,17,1,8
hisar,18-12-2019,162,79,7,19,2,7
hisar,19-12-2019,170,109,5,24,2,11
hisar,20-12-2019,200,107,7,23,4,11
hisar,21-12-2019,196,87,6,21,2,7
hisar,22-12-2019,173,72,5,16,1,8
hisar,23-12-2019,163,91,7,18,2,8
hisar,24-12-2019,180,101,6,17,2,6
hisar,25-12-2019,188,106,6,20,1,8
hisar,26-12-2019,189,107,7,18,2,8
hisar,27-12-2019,187,139,7,23,4,10
hisar,28-12-2019,222,119,4,20,29,11
hisar,29-12-2019,201,118,5,20,1,7
hisar,30-12-2019,197,,,,,
hisar,01-01-2020,,112,8,22,5,11
hisar,02-01-2020,201,97,7,22,10,8
hisar,03-01-2020,183,98,7,26,8,11
hisar,04-01-2020,178,121,9,30,10,14
hisar,05-01-2020,198,109,9,23,6,10
hisar,06-01-2020,191,91,5,21,5,23
hisar,07-01-2020,177,70,5,23,6,37
hisar,08-01-2020,153,59,6,15,11,5
hisar,09-01-2020,147,62,7,15,16,6
hisar,10-01-2020,151,78,9,18,5,6
hisar,11-01-2020,159,78,9,17,4,5
hisar,12-01-2020,160,92,9,19,6,6
hisar,13-01-2020,175,91,5,24,10,7
hisar,14-01-2020,173,54,7,13,3,5
hisar,15-01-2020,141,59,7,13,4,5
hisar,16-01-2020,150,61,5,11,4,6
hisar,17-01-2020,145,78,6,18,2,7
hisar,18-01-2020,165,80,5,18,2,8
hisar,19-01-2020,170,68,5,12,2,6
hisar,20-01-2020,155,85,5,17,2,11
hisar,21-01-2020,160,110,6,20,3,10
hisar,22-01-2020,198,66,6,16,7,7
hisar,23-01-2020,149,69,7,14,4,5
hisar,24-01-2020,143,64,8,12,3,5
hisar,25-01-2020,134,91,6,17,5,7
hisar,26-01-2020,165,132,7,25,5,14
hisar,27-01-2020,194,101,3,24,7,11
hisar,28-01-2020,191,60,5,17,11,9
hisar,29-01-2020,145,62,5,17,3,9
hisar,30-01-2020,137,68,5,12,2,9
hisar,31-01-2020,147,62,5,8,1,8
hisar,01-02-2020,142,80,7,10,3,10
hisar,02-02-2020,160,80,7,14,4,11
hisar,03-02-2020,157,82,8,14,2,9
hisar,04-02-2020,147,98,8,13,8,9
hisar,05-02-2020,174,79,7,10,4,8
hisar,06-02-2020,158,85,7,10,3,7
hisar,07-02-2020,161,87,30,14,11,9
hisar,08-02-2020,158,92,31,13,6,8
hisar,09-02-2020,169,91,27,15,5,9
hisar,10-02-2020,170,101,23,16,7,10
hisar,11-02-2020,175,113,21,17,9,14
hisar,12-02-2020,189,101,16,16,8,12
hisar,13-02-2020,178,75,16,12,8,9
hisar,14-02-2020,151,81,14,11,6,11
hisar,15-02-2020,144,73,13,9,7,11
hisar,16-02-2020,138,88,13,17,8,15
hisar,17-02-2020,158,96,15,42,13,11
hisar,18-02-2020,165,87,12,37,9,11
hisar,19-02-2020,146,128,12,18,17,10
hisar,20-02-2020,173,122,13,16,17,15
hisar,21-02-2020,177,46,9,7,4,46
hisar,22-02-2020,110,62,10,6,6,37
hisar,23-02-2020,134,72,11,6,6,27
hisar,24-02-2020,152,84,11,8,6,15
hisar,25-02-2020,164,89,12,10,11,6
hisar,26-02-2020,165,105,11,13,25,5
hisar,27-02-2020,174,107,11,19,56,7
hisar,28-02-2020,181,105,9,22,17,5
hisar,29-02-2020,171,82,8,16,10,3
hisar,01-03-2020,156,56,8,15,7,3
hisar,02-03-2020,121,65,8,15,6,3
hisar,03-03-2020,136,77,6,16,6,4
hisar,04-03-2020,145,88,12,16,10,4
hisar,05-03-2020,163,67,12,13,51,2
hisar,06-03-2020,160,31,9,11,68,1
hisar,07-03-2020,79,44,7,12,4,3
hisar,08-03-2020,91,68,10,18,6,4
hisar,09-03-2020,128,65,9,12,5,2
hisar,10-03-2020,113,69,9,11,6,2
hisar,11-03-2020,124,60,10,12,5,5
hisar,12-03-2020,119,96,9,13,5,2
hisar,13-03-2020,130,76,8,10,7,1
hisar,14-03-2020,121,94,8,11,2,2
hisar,15-03-2020,143,65,8,14,4,3
hisar,16-03-2020,139,69,8,13,3,4
hisar,17-03-2020,125,81,9,14,7,4
hisar,18-03-2020,137,87,10,14,7,4
hisar,19-03-2020,145,88,11,15,8,5
hisar,20-03-2020,156,100,11,13,28,5
hisar,21-03-2020,147,69,9,14,24,3
hisar,22-03-2020,129,68,10,11,4,4
hisar,23-03-2020,138,64,8,10,4,4
hisar,24-03-2020,124,66,10,11,5,5
hisar,25-03-2020,136,51,9,8,2,5
hisar,26-03-2020,110,56,8,7,2,5
hisar,27-03-2020,106,30,7,5,1,3
hisar,28-03-2020,66,22,8,5,1,3
hisar,29-03-2020,59,46,9,5,2,3
hisar,30-03-2020,82,49,9,6,3,4
hisar,31-03-2020,89,53,8,6,3,4
hisar,01-04-2020,105,42,7,6,1,4
hisar,02-04-2020,80,52,9,6,2,5
hisar,03-04-2020,88,48,9,6,2,4
hisar,04-04-2020,82,57,9,10,27,4
hisar,05-04-2020,103,62,8,10,3,5
hisar,06-04-2020,102,67,8,8,4,6
hisar,07-04-2020,123,68,7,6,2,5
hisar,08-04-2020,95,55,7,6,2,5
hisar,09-04-2020,86,62,8,8,3,6
hisar,10-04-2020,106,68,7,8,4,6
hisar,11-04-2020,120,64,7,7,3,5
hisar,12-04-2020,99,67,7,7,5,6
hisar,13-04-2020,103,77,8,8,7,7
hisar,14-04-2020,128,120,8,10,6,7
hisar,15-04-2020,136,124,5,9,5,5
hisar,16-04-2020,142,79,8,9,31,5
hisar,17-04-2020,101,74,6,7,3,4
hisar,18-04-2020,96,79,10,7,3,4
hisar,19-04-2020,86,58,10,7,30,4
hisar,20-04-2020,95,76,9,8,5,5
hisar,21-04-2020,93,52,12,8,4,6
hisar,22-04-2020,87,76,11,9,8,7
hisar,23-04-2020,117,84,9,14,24,7
hisar,24-04-2020,131,80,12,11,41,7
hisar,25-04-2020,129,67,12,8,4,6
hisar,26-04-2020,97,121,15,9,8,8
hisar,27-04-2020,145,66,14,7,4,7
hisar,28-04-2020,102,70,18,7,4,8
hisar,29-04-2020,117,104,15,9,6,8
hisar,30-04-2020,148,177,14,9,5,6
hisar,01-05-2020,155,151,15,9,8,7
hisar,02-05-2020,163,110,21,10,29,8
hisar,03-05-2020,149,75,19,7,14,8
hisar,04-05-2020,113,31,16,9,15,3
hisar,05-05-2020,61,76,20,10,3,2
hisar,06-05-2020,107,161,15,8,4,1
hisar,07-05-2020,125,70,16,8,6,2
hisar,08-05-2020,105,107,15,11,11,4
hisar,09-05-2020,160,125,19,12,19,5
hisar,10-05-2020,172,104,20,11,7,3
hisar,11-05-2020,149,138,17,7,7,2
hisar,12-05-2020,141,115,18,7,6,3
hisar,13-05-2020,153,133,17,9,10,3
hisar,14-05-2020,148,80,19,8,33,2
hisar,15-05-2020,128,71,25,9,5,4
hisar,16-05-2020,111,85,26,9,5,4
hisar,17-05-2020,128,100,24,11,30,5
hisar,18-05-2020,142,109,21,10,8,4
hisar,19-05-2020,149,118,19,10,14,4
hisar,20-05-2020,153,98,16,8,9,3
hisar,21-05-2020,133,94,14,14,12,4
hisar,22-05-2020,119,111,15,19,7,7
hisar,23-05-2020,146,158,12,11,31,3
hisar,24-05-2020,160,111,14,8,6,3
hisar,25-05-2020,137,99,14,13,7,5
hisar,26-05-2020,138,129,13,15,7,4
hisar,27-05-2020,146,132,13,9,8,3
hisar,28-05-2020,140,133,19,7,23,2
hisar,29-05-2020,138,87,20,7,56,2
hisar,30-05-2020,119,58,20,6,2,2
hisar,31-05-2020,106,37,20,3,19,2
hisar,01-06-2020,76,52,23,9,5,2
hisar,02-06-2020,98,52,25,7,8,2
hisar,03-06-2020,81,61,24,12,9,3
hisar,04-06-2020,112,75,27,9,3,3
hisar,05-06-2020,120,67,26,9,5,2
hisar,06-06-2020,115,65,26,10,33,3
hisar,07-06-2020,129,60,21,9,50,3
hisar,08-06-2020,114,91,25,10,5,3
hisar,09-06-2020,140,103,29,10,4,3
hisar,10-06-2020,149,92,50,11,23,3
hisar,11-06-2020,140,90,21,10,6,3
hisar,12-06-2020,118,111,24,7,22,3
hisar,13-06-2020,125,137,27,9,5,3
hisar,14-06-2020,153,67,33,7,3,3
hisar,15-06-2020,132,96,39,9,15,4
hisar,16-06-2020,145,104,36,13,13,5
hisar,17-06-2020,160,90,37,10,22,5
hisar,18-06-2020,145,111,35,11,4,5
hisar,19-06-2020,148,223,20,8,3,3
hisar,20-06-2020,171,215,20,7,72,3
hisar,21-06-2020,153,88,21,11,1,3
hisar,22-06-2020,135,62,20,8,1,3
hisar,23-06-2020,104,64,26,10,4,5
hisar,24-06-2020,112,63,26,8,,4
hisar,25-06-2020,108,56,24,8,5,3
hisar,26-06-2020,86,60,20,10,7,4
hisar,27-06-2020,111,162,16,9,2,3
hisar,28-06-2020,130,319,16,9,7,3
hisar,29-06-2020,173,145,23,7,4,3
hisar,30-06-2020,153,89,31,7,3,4
hisar,01-07-2020,138,96,34,9,5,5
hisar,02-07-2020,157,105,38,9,9,4
hisar,03-07-2020,157,116,38,11,4,4
hisar,04-07-2020,160,86,31,6,55,6
hisar,05-07-2020,140,50,69,12,95,5
hisar,06-07-2020,99,48,40,8,46,6
hisar,07-07-2020,100,58,22,6,3,4
hisar,08-07-2020,110,36,17,6,39,5
hisar,09-07-2020,75,37,19,6,5,5
hisar,10-07-2020,78,77,15,6,8,6
hisar,11-07-2020,99,64,18,8,5,4
hisar,12-07-2020,84,32,24,5,32,3
hisar,13-07-2020,65,75,16,5,28,4
hisar,14-07-2020,97,116,16,6,2,6
hisar,15-07-2020,147,72,72,9,3,7
hisar,16-07-2020,120,60,58,8,2,5
hisar,17-07-2020,116,58,77,9,44,5
hisar,18-07-2020,116,64,55,7,26,6
hisar,19-07-2020,144,47,45,7,16,4
hisar,20-07-2020,90,34,33,7,37,3
hisar,21-07-2020,68,26,16,6,25,2
hisar,22-07-2020,55,28,34,6,3,3
hisar,23-07-2020,71,39,36,5,23,4
hisar,24-07-2020,74,67,39,9,5,4
hisar,25-07-2020,134,58,48,9,4,6
hisar,26-07-2020,113,65,61,10,9,5
hisar,27-07-2020,136,66,47,7,2,4
hisar,28-07-2020,91,72,44,6,12,5
hisar,29-07-2020,83,68,42,6,2,2
hisar,30-07-2020,84,41,33,7,17,2
hisar,31-07-2020,84,48,49,8,8,3
hisar,01-08-2020,90,53,44,5,1,4
hisar,02-08-2020,79,54,41,5,2,4
hisar,03-08-2020,73,61,76,5,46,4
hisar,04-08-2020,82,74,38,5,1,3
hisar,05-08-2020,85,81,48,8,1,4
hisar,06-08-2020,135,57,67,7,3,3
hisar,07-08-2020,83,47,48,7,1,3
hisar,08-08-2020,80,54,66,7,5,3
hisar,09-08-2020,110,36,40,5,1,3
hisar,10-08-2020,74,45,35,7,1,4
hisar,11-08-2020,94,31,28,7,1,3
hisar,12-08-2020,62,45,26,4,1,3
hisar,13-08-2020,71,57,28,5,17,3
hisar,14-08-2020,85,39,28,5,1,3
hisar,15-08-2020,80,49,29,5,1,3
hisar,16-08-2020,100,53,27,6,1,3
hisar,17-08-2020,96,40,45,6,3,5
hisar,18-08-2020,76,40,25,7,50,3
hisar,19-08-2020,82,26,76,6,15,4
hisar,20-08-2020,53,36,7,6,14,3
hisar,21-08-2020,69,43,10,2,4,3
hisar,22-08-2020,81,40,12,2,4,3
hisar,23-08-2020,72,37,15,1,2,3
hisar,24-08-2020,78,42,15,4,4,3
hisar,25-08-2020,80,48,11,6,3,6
hisar,26-08-2020,79,30,10,4,3,5
hisar,27-08-2020,56,42,9,2,5,4
hisar,28-08-2020,65,30,10,5,3,6
hisar,29-08-2020,65,55,17,7,6,6
hisar,30-08-2020,109,55,17,4,3,5
hisar,31-08-2020,93,42,11,6,2,5
hisar,01-09-2020,74,43,8,6,4,5
hisar,02-09-2020,62,36,8,4,2,5
hisar,03-09-2020,57,55,11,6,5,8
hisar,04-09-2020,111,55,8,7,2,9
hisar,05-09-2020,118,47,8,6,36,8
hisar,06-09-2020,108,26,8,5,1,6
hisar,07-09-2020,58,44,7,5,2,5
hisar,08-09-2020,73,43,8,4,2,4
hisar,09-09-2020,87,69,10,6,51,5
hisar,10-09-2020,141,74,11,8,20,5
hisar,11-09-2020,146,84,18,8,2,4
hisar,12-09-2020,144,87,14,8,2,4
hisar,13-09-2020,147,66,15,8,3,5
hisar,14-09-2020,154,181,16,9,12,6
hisar,15-09-2020,138,,15,8,11,6
hisar,16-09-2020,165,61,14,6,3,4
hisar,17-09-2020,143,60,14,8,68,4
hisar,18-09-2020,129,55,11,6,81,3
hisar,19-09-2020,114,50,12,8,6,3
hisar,20-09-2020,104,93,13,7,14,3
hisar,21-09-2020,133,70,16,9,12,4
hisar,22-09-2020,141,81,16,10,4,4
hisar,23-09-2020,159,61,11,9,5,5
hisar,24-09-2020,130,64,13,9,4,5
hisar,25-09-2020,138,79,16,9,30,5
hisar,26-09-2020,139,103,12,6,25,2
hisar,27-09-2020,131,66,11,8,47,3
hisar,28-09-2020,105,104,17,9,7,3
hisar,29-09-2020,155,90,14,8,6,4
hisar,30-09-2020,141,87,14,7,5,3
hisar,01-10-2020,133,102,12,11,7,5
hisar,02-10-2020,157,106,15,8,7,4
hisar,03-10-2020,159,99,17,10,28,4
hisar,04-10-2020,160,96,20,11,9,4
hisar,05-10-2020,158,99,22,8,27,4
hisar,06-10-2020,156,94,17,10,10,3
hisar,07-10-2020,147,98,17,12,8,5
hisar,08-10-2020,142,97,19,10,7,3
hisar,09-10-2020,146,109,18,14,9,5
hisar,10-10-2020,158,113,19,15,10,5
hisar,11-10-2020,163,114,20,16,8,6
hisar,12-10-2020,158,125,20,16,11,6
hisar,13-10-2020,168,160,45,20,9,9
hisar,14-10-2020,212,146,48,16,8,8
hisar,15-10-2020,205,117,45,10,7,5
hisar,16-10-2020,172,125,30,11,10,6
hisar,17-10-2020,171,136,29,10,15,6
hisar,18-10-2020,183,128,33,10,11,6
hisar,19-10-2020,176,130,35,11,14,9
hisar,20-10-2020,176,133,35,11,27,7
hisar,21-10-2020,179,142,34,13,17,8
hisar,22-10-2020,198,141,37,8,12,7
hisar,23-10-2020,199,189,35,12,14,10
